dataset,QM,qT,combined_q16,combined_median,combined_q84,pdf_q16,pdf_q50,pdf_q84
E288_400,12.5,2.1888888888888887,0.0016988985461635,0.0017388537396982,0.0017823517592007,0.001070582397415462,0.0017062031740303768,0.0023505748162601188
E288_400,12.5,2.211111111111111,0.0015996542442345,0.001645030426546,0.0016920468088772,0.0010023650027576614,0.001609339083731435,0.0022539895692767395
E288_400,12.5,2.233333333333333,0.0015035566356063,0.0015557637394092,0.0016089722471701,0.000925963796117857,0.0015182528662511354,0.002160172079034912
E288_400,12.5,2.2555555555555555,0.001412481709391,0.0014747418185859,0.0015350170523114,0.0008751200972196222,0.0014349099522377908,0.0020743542586330573
E288_400,12.5,2.2777777777777777,0.0013259595186938,0.0014002553011024,0.0014659461917514,0.0008479342504087628,0.0013585130963917006,0.0019927949107642904
E288_400,12.5,2.3,0.0012439127372131,0.0013312312160213,0.0014044750562882,0.0008216457874763314,0.0012955928261701294,0.0018943130450366405
E605,15.75,0.1,0.0165857663366158,0.0168333514660248,0.0172185043858098,0.011588679664102545,0.01712492219230004,0.02478400566564499
E605,15.75,0.1282828282828282,0.0211724962264308,0.0214864825759843,0.0219755765496783,0.014791131916886847,0.021858289038954308,0.0316306719828824
E605,15.75,0.1565656565656565,0.0256831694479382,0.0260599754563409,0.0266495584578116,0.01793808097470614,0.026510368145577525,0.038357009716779335
E605,15.75,0.1848484848484848,0.0301021612897733,0.0305377241751778,0.031223174600369,0.021018306633599403,0.031064728957518176,0.04493871536330382
E605,15.75,0.2131313131313131,0.0344151515549968,0.0349057657375575,0.0356801893874901,0.024022062755528668,0.03550711869126541,0.05135465940312344
E605,15.75,0.2414141414141414,0.0386094660507543,0.0391498851504915,0.0400033139129959,0.02693945423541466,0.03982302592116724,0.05758189095776644
E605,15.75,0.2696969696969696,0.042666701194574,0.0432547325093059,0.0441848652320183,0.02975979068241464,0.0439967879096237,0.06359298271264051
E605,15.75,0.297979797979798,0.0465819002939394,0.0472090537365976,0.0482086857628486,0.03247524180793441,0.04801693283912183,0.06937462843402951
E605,15.75,0.3262626262626262,0.0503387823438966,0.0510044406723007,0.0520691141232561,0.03507991970691044,0.05187485745224645,0.07492431231007886
E605,15.75,0.3545454545454545,0.0539386831173379,0.0546344972658375,0.0557630024983124,0.03756934996863028,0.05556404227942374,0.08025950189620017
E605,15.75,0.3828282828282828,0.0573633140985146,0.0580873266244306,0.0592664800163758,0.03993528031865308,0.059072342103093166,0.08530787744729376
E605,15.75,0.4111111111111111,0.0606148283039499,0.0613576219148321,0.0625763691009989,0.04217400400440728,0.06239436513212442,0.09008339839556936
E605,15.75,0.4393939393939393,0.0636718693252442,0.0644398462713377,0.0656946999969831,0.044281664488125726,0.06552444288160858,0.09457784218359169
E605,15.75,0.4676767676767677,0.0665205284152985,0.0673078689484684,0.0685871911554716,0.04624027302925052,0.0684388159298816,0.09875280607435594
E605,15.75,0.4959595959595959,0.0691713666631617,0.0699762926687442,0.0712678551787654,0.04805985799813883,0.07115437753494709,0.10262970365689295
E605,15.75,0.5242424242424242,0.0716176584332668,0.0724427002824103,0.0737157725791267,0.04973874120761827,0.07366484189944503,0.10620505678300843
E605,15.75,0.5525252525252525,0.0738690230203059,0.0746973080956747,0.0759656876607188,0.05127022162207099,0.07596025511645346,0.1094645620800376
E605,15.75,0.5808080808080808,0.0759146354148401,0.0767497224555296,0.0780104064755886,0.052660893915973096,0.07805036955623318,0.1124224137326946
E605,15.75,0.609090909090909,0.0777602275003585,0.0786078828576136,0.0798420584146268,0.053916250994479185,0.0799432581908491,0.11509038429563664
E605,15.75,0.6373737373737374,0.079400858891631,0.0802479790729997,0.0814659166724939,0.055019996128452556,0.08161470480117025,0.11743379655573137
E605,15.75,0.6656565656565656,0.0808169121440872,0.0816713562120341,0.0828825684184229,0.055973116659858727,0.08306605227963217,0.11945483277910293
E605,15.75,0.6939393939393939,0.0820650170870603,0.0829190884217518,0.0841294964964786,0.056803817044088524,0.08433905386626599,0.121213816983494
E605,15.75,0.7222222222222222,0.0831202473435975,0.0839813755302997,0.0851559012884219,0.05750546118078388,0.0854237425006687,0.12269667533025903
E605,15.75,0.7505050505050505,0.0839866814532398,0.084853960381,0.0860171193402235,0.058075191149083466,0.08631574782191599,0.12389747153853141
E605,15.75,0.7787878787878787,0.0846697327859836,0.0855296656023324,0.08665931072827,0.05850820811297587,0.08700778399549894,0.12480603156911851
E605,15.75,0.807070707070707,0.0851684251783735,0.086037691912487,0.0871461742679645,0.05883850278906406,0.08752949926269393,0.12546532092367382
E605,15.75,0.8353535353535353,0.0855081393086794,0.0863774713850557,0.0874648436568902,0.05905446441873181,0.08788032142302346,0.12587488134420954
E605,15.75,0.8636363636363635,0.0856988517628298,0.0865574429726549,0.0876003604512803,0.05916014799060288,0.08806880268473331,0.1260473412076828
E605,15.75,0.8919191919191919,0.0857219290520374,0.0865429677885792,0.0875579901566995,0.05913196075089382,0.08800463493751243,0.12593022060855508
E605,15.75,0.92020202020202,0.0855967743156479,0.0863718392609019,0.0873574743424425,0.05899578303657132,0.08775558814686762,0.1255523607211956
E605,15.75,0.9484848484848484,0.0853255847112064,0.0860864024992786,0.0870731647046567,0.05878059971731567,0.08738751885601756,0.12499210727378873
E605,15.75,0.9767676767676768,0.0849484651157022,0.0856713614023177,0.0866527378837694,0.05847600059547192,0.08688514879688967,0.1242367424277268
E605,15.75,1.005050505050505,0.0844421225247362,0.0851187426780928,0.0860572203791664,0.05807662275299454,0.08624070013048424,0.12327739088237231
E605,15.75,1.0333333333333332,0.0837901914464886,0.0844394329443321,0.0853148292639001,0.05758995462136454,0.08546554214657658,0.12213047144099876
E605,15.75,1.0616161616161617,0.0830511823906389,0.0836344259044933,0.0844593965646247,0.057016720703482786,0.08456098363439203,0.12079803664295327
E605,15.75,1.08989898989899,0.0822115478160263,0.082712432732059,0.0834872704549436,0.056362979249187296,0.08353623528275339,0.11929341575662833
E605,15.75,1.1181818181818182,0.0812305562331408,0.0816950551452457,0.0823798422985231,0.055643509089727455,0.08241344314228125,0.11764843982116484
E605,15.75,1.1464646464646464,0.0801736740859149,0.0805975001519364,0.081196081387793,0.054868721651632923,0.08120824005833847,0.11588555210086644
E605,15.75,1.1747474747474749,0.0790046896512669,0.0794206489787548,0.0799277642160971,0.054039285353261156,0.07992179700383406,0.1140066108783081
E605,15.75,1.2030303030303031,0.0777353104416205,0.0781486626536072,0.0785876456864205,0.05314451858141426,0.07853854171189481,0.11198954003551179
E605,15.75,1.2313131313131314,0.0763536588197065,0.0767632863796683,0.0771612783487628,0.05217208607445401,0.07704051255990968,0.10980896092074185
E605,15.75,1.2595959595959596,0.0749536295936571,0.0753569244243458,0.0757434757184741,0.0511849034970371,0.07552088018701013,0.10759781149077663
E605,15.75,1.2878787878787878,0.0734498773473898,0.0738668257328608,0.0742147767397739,0.05014038924566207,0.07391695597957852,0.1052669539202257
E605,15.75,1.316161616161616,0.0718990606381052,0.0723252180063281,0.0726510554051875,0.049060535812845474,0.07229427809537665,0.1028630546531593
E605,15.75,1.3444444444444446,0.0702575742212051,0.0707175446595486,0.0710295449861463,0.04793555254430585,0.07062719041937872,0.10036612014761032
E605,15.75,1.3727272727272728,0.0685898499414933,0.0690889606498471,0.0694079692034324,0.046796140170092426,0.06893946868219336,0.09784087828364695
E605,15.75,1.401010101010101,0.0669151475315468,0.0674150527249372,0.0677807301768201,0.045625850802829104,0.06720693230361859,0.09525331149639923
E605,15.75,1.4292929292929293,0.0652073493285452,0.0657135146995598,0.0661090329651454,0.04443673069863874,0.06544736452091408,0.0926290554398239
E605,15.75,1.4575757575757575,0.0634320651136174,0.0639536880457374,0.064364588742413,0.04320817090954109,0.06363045963039275,0.08992561696019384
E605,15.75,1.4858585858585858,0.061601184250525,0.0621562441984714,0.0625633368362574,0.04195428391734156,0.06177703184777837,0.08717297680197478
E605,15.75,1.5141414141414142,0.0597834916725525,0.060367853119078,0.0607765915121001,0.04070667379088036,0.059933644072672605,0.0844372073504286
E605,15.75,1.5424242424242425,0.0579768213933129,0.0585731824683224,0.0589908407609804,0.039455060350088944,0.05808519210170881,0.08169727550723474
E605,15.75,1.5707070707070707,0.05612800768097,0.0567583738676004,0.057186681008359,0.03819020742743314,0.0562181122564483,0.07893444218696477
E605,15.75,1.598989898989899,0.0542879411940052,0.0549282549971314,0.0553695839488026,0.03691549805583582,0.054337386798622406,0.07615619200196745
E605,15.75,1.6272727272727272,0.0524203996631308,0.053101232923597,0.0535541625967104,0.03564341720253616,0.05246142591317084,0.07338868341522162
E605,15.75,1.6555555555555554,0.0505633870015607,0.0512733025083931,0.0517558504361515,0.0343713950303268,0.0505864528881886,0.07062699865197662
E605,15.75,1.683838383838384,0.0487409493512844,0.0494607440840405,0.0499846401005428,0.03311044432763246,0.04870477829343721,0.0678941116571741
E605,15.75,1.7121212121212122,0.0469347032290495,0.0476721570159703,0.0482235296035955,0.03186641205169303,0.046781292747072614,0.06520223413407966
E605,15.75,1.7404040404040404,0.0451378178858001,0.0459124535543849,0.0464822918850139,0.030642646509630157,0.04489167797446944,0.0625584267184407
E605,15.75,1.7686868686868686,0.0433339728420089,0.0441327978095409,0.0447375310490223,0.029427648742106217,0.04311246651936631,0.05989667024393228
E605,15.75,1.7969696969696969,0.0415685411491214,0.0423728411929727,0.0429979461275356,0.028352238494683994,0.041356214003565046,0.05727168477701457
E605,15.75,1.825252525252525,0.0398375775492149,0.0406415034701675,0.0412832935910077,0.02703080823634299,0.03968685933112372,0.05469593753719468
E605,15.75,1.8535353535353536,0.0381394170329058,0.0389614254921229,0.0396224033423523,0.025749841628714604,0.03822359130975064,0.05220012757506461
E605,15.75,1.8818181818181816,0.03650603413148,0.0373094705665526,0.0379789111869681,0.024494118364371768,0.036779408245939664,0.04975330611398466
E605,15.75,1.91010101010101,0.0348901041719005,0.0356838218220148,0.0363685362114137,0.023272947084358116,0.035305752908273355,0.04735342741961959
E605,15.75,1.9383838383838383,0.0333129962004726,0.0341096066369607,0.0347923859045799,0.022126440987913897,0.03382696860428639,0.04503769210600856
E605,15.75,1.9666666666666663,0.0317749380334738,0.0325742320509397,0.0332562189788403,0.021010566378462568,0.032186321591988844,0.0430849732509595
E605,15.75,1.994949494949495,0.030278405749989,0.0310793838785173,0.031764382119815,0.019926487752236204,0.030580156234258478,0.04118219148736185
E605,15.75,2.023232323232324,0.028803487125101,0.0296215246748204,0.0303075379455396,0.018872016786317374,0.02901741626670305,0.03919670847466317
E605,15.75,2.051515151515152,0.0273820024634941,0.0282138214115235,0.0288895413285223,0.017921342453043512,0.02751100604802952,0.03715937697311265
E605,15.75,2.07979797979798,0.0260152270654565,0.0268448945546973,0.0275189995487355,0.01718621782081587,0.026135301812901253,0.03518407217373824
E605,15.75,2.108080808080808,0.024711232154596,0.0255227905932643,0.026189495526622,0.01647206288033369,0.024880341940482612,0.033281228116526965
E605,15.75,2.136363636363636,0.0234666946554076,0.0242626111010596,0.0249292570496656,0.01582437585672487,0.023683834016925687,0.03147018652263486
E605,15.75,2.1646464646464647,0.0222401532184781,0.0230467743975213,0.0237211498192054,0.01521741111166424,0.022548040265101925,0.029727641799505232
E605,15.75,2.1929292929292927,0.0210737735903582,0.0218852776986406,0.0225460492358878,0.014633853410357653,0.02158325897971483,0.028066099782246196
E605,15.75,2.221212121212121,0.0199663774619885,0.020769554546129,0.0214291392955249,0.014011533301747637,0.020652864399830856,0.02647402882726224
E605,15.75,2.2494949494949497,0.0189068413352574,0.0197101026878401,0.0203477660005572,0.013321437744070455,0.01966182435467718,0.02515288972527864
E605,15.75,2.2777777777777777,0.0179021301896098,0.0187153247837537,0.0193507654274094,0.012480407311279987,0.018599182862226456,0.024045379721997627
E605,15.75,2.306060606060606,0.0169546688982235,0.0177596384026953,0.0183894233927874,0.011747902467527422,0.01770914935399152,0.0229621198316195
E605,15.75,2.334343434343434,0.0160684205394569,0.0168658736038021,0.0174757773591341,0.011235124268182925,0.016798044335331795,0.021950985141552314
E605,15.75,2.362626262626262,0.0152249360026681,0.0160237417616048,0.0166243755498377,0.01075142980360586,0.015826980746448907,0.0209996111807089
E605,15.75,2.3909090909090907,0.0144393720104991,0.0152336988564688,0.0158191609817255,0.010162837642372712,0.015019203583857466,0.020109582441358787
E605,15.75,2.419191919191919,0.0137032505068588,0.0144879333606857,0.015067745536501,0.009445413016138724,0.014393051235151054,0.01927164383178203
E605,15.75,2.447474747474748,0.0130058524706391,0.0137802763047082,0.0143433522907294,0.008770384565954761,0.013799810590831883,0.01843770954957686
E605,15.75,2.475757575757576,0.0123455892801922,0.0131120635338084,0.0136688836200636,0.008152005016235192,0.013241615644039828,0.01749550868366502
E605,15.75,2.504040404040404,0.0117536100094263,0.0124816381137668,0.0130352790225323,0.007562649762312486,0.012633596868840528,0.01660541557607191
E605,15.75,2.532323232323232,0.011204259022012,0.0119002708138927,0.0124567853481438,0.007120062542881445,0.012035233338955061,0.015781931861025233
E605,15.75,2.560606060606061,0.0106845745537084,0.0113514042670328,0.0118994956176757,0.006757253423184905,0.011470032734529236,0.01500249898957712
E605,15.75,2.588888888888889,0.0101999064334774,0.0108488144162118,0.0113892609353191,0.006445005939240756,0.01111477055595205,0.014389755865854352
E605,15.75,2.617171717171717,0.0097557834477999,0.0103799957906547,0.0109197363050867,0.0059760825761127415,0.010645704988688415,0.01392363889393756
E605,15.75,2.645454545454545,0.0093452770418306,0.0099277321876348,0.0104719861437013,0.005620659604917782,0.009958719845802842,0.013379987629896076
E605,15.75,2.673737373737373,0.0089416462284909,0.0095240208917273,0.0100390628218314,0.005415345565365858,0.009311309545754562,0.012734544645024168
E605,15.75,2.702020202020202,0.0085676509488334,0.0091261899579943,0.0096273154749423,0.004978845901059447,0.00902086274384477,0.012372038233465448
E605,15.75,2.73030303030303,0.0081915287323294,0.0087533496506382,0.0092380991713669,0.0042522560936386995,0.008802546436982537,0.012218202524822364
E605,15.75,2.7585858585858585,0.0078773177840989,0.0084256608446894,0.0088908443889963,0.0035947641047411583,0.008450508634077683,0.01209816093644597
E605,15.75,2.786868686868687,0.0075627292858492,0.0081080868045397,0.0085599875728738,0.0033543072607402098,0.008191266929449192,0.011931625043708514
E605,15.75,2.815151515151515,0.007247351195255,0.0077785417132688,0.0082327499249576,0.0029139115265201716,0.00788061367608028,0.011642672137900361
E605,15.75,2.8434343434343434,0.0069741016720828,0.0075014768441546,0.0079554067479607,0.0024923370442915746,0.0077472884190833155,0.011557993475497078
E605,15.75,2.8717171717171714,0.0066924046052869,0.0072215398877728,0.0076800478059805,0.001768921513051179,0.007635272227508876,0.011641759800816354
E605,15.75,2.9,0.0064325248454307,0.0069675993504956,0.007415905661446,0.0009022787738700866,0.007391164534122229,0.011795802497044755
