dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error,row_correction_note,A_over_PreFactor,dA_over_PreFactor,ratio_CS_to_A_over_PreFactor,ratio_error_to_dA_over_PreFactor
E288_400,E288_400:26,1.5,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,2.046,0.084857143,0.217,0.009,0.106060606,15%,5.00%,,,0.2307692307692307,2.046000001169143,0.0848571429056326,5.714286431882411e-10,1.1120731141013386e-09,Data/E288_400.csv,26,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.041474654,,2.046000001169143,0.0848571429056326,0.9999999994285712,1.000000001112073
E288_400,E288_400:27,1.7,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,1.634914286,0.0748,0.153,0.007,0.093582888,15%,5.00%,,,0.2615384615384615,1.63491428048256,0.07479999976064,3.3747579965714834e-09,3.200000054004923e-09,Data/E288_400.csv,27,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.045751634,,1.63491428048256,0.07479999976064,1.000000003374758,1.0000000032
E288_400,E288_400:28,1.9,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,1.050971429,0.071657143,0.088,0.006,0.083732057,15%,5.00%,,,0.2923076923076922,1.050971433796258,0.0716571432133812,4.5636424369908955e-09,2.977808209812957e-09,Data/E288_400.csv,28,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.068181818,,1.050971433796258,0.0716571432133812,0.9999999954363576,0.9999999970221918
E288_400,E288_400:29,2.1,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.8052,0.066,0.061,0.005,0.075757576,15%,5.00%,,,0.3230769230769231,0.80519999742336,0.0659999997888,3.2000000154791686e-09,3.200000029267333e-09,Data/E288_400.csv,29,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.081967213,,0.80519999742336,0.0659999997888,1.0000000032,1.0000000032
E288_400,E288_400:30,2.3,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.722857143,0.057828571,0.05,0.004,0.06916996,15%,5.00%,,,0.3538461538461538,0.7228571478138776,0.0578285718251102,6.6595143084443366e-09,1.4268209923637976e-08,Data/E288_400.csv,30,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.08,,0.7228571478138776,0.0578285718251102,0.9999999933404856,0.99999998573179
E288_400,E288_400:31,2.5,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.392857143,0.047142857,0.025,0.003,0.063636364,15%,5.00%,,,0.3846153846153846,0.3928571406122449,0.0471428568734693,6.077922082605711e-09,2.683982694908625e-09,Data/E288_400.csv,31,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.12,,0.3928571406122449,0.0471428568734693,1.0000000060779222,1.0000000026839826
E288_400,E288_400:32,2.7,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.339428571,0.050914286,0.02,0.003,0.058922559,15%,5.00%,,,0.4153846153846154,0.3394285709824653,0.0509142856473698,5.165945773455832e-11,6.9259579288928465e-09,Data/E288_400.csv,32,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.15,,0.3394285709824653,0.0509142856473698,1.0000000000516596,1.000000006925958
E288_400,E288_400:33,2.9,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.2552,0.054685714,0.014,0.003,0.054858934,15%,5.00%,,,0.4461538461538461,0.2552000007874743,0.0546857144544587,3.085714363455916e-09,8.310374669151541e-09,Data/E288_400.csv,33,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.214285714,,0.2552000007874743,0.0546857144544587,0.9999999969142856,0.9999999916896252
E288_400,E288_400:34,3.1,6.5,0.03,0.014239126,0.244509523,0.230270397,27.39342987,400.0,0.114965714,0.04092,0.0059,0.0021,0.051319648,15%,5.00%,,,0.4769230769230769,0.1149657144959373,0.0409200000748251,4.313784394643897e-09,1.8285713343947301e-09,Data/E288_400.csv,34,0.027857718,0.032499154,6.0,7.0,0.013143809,0.015334444,0.355932203,,0.1149657144959373,0.0409200000748251,0.9999999956862156,0.9999999981714288
E288_400,E288_400:43,0.1,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.240114286,0.010057143,0.382,0.016,1.590909091,15%,5.00%,,,0.0133333333333333,0.2401142857005649,0.0100571428565681,1.2470524789666467e-09,1.4261688021425029e-08,Data/E288_400.csv,43,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.041884817,,0.2401142857005649,0.0100571428565681,1.0000000012470525,1.0000000142616885
E288_400,E288_400:44,0.3,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.667542857,0.016971429,0.354,0.009,0.53030303,15%,5.00%,,,0.04,0.6675428575243102,0.0169714285811265,7.854329425314816e-10,2.4681096131102865e-08,Data/E288_400.csv,44,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.025423729,,0.6675428575243102,0.0169714285811265,0.9999999992145672,1.0000000246810967
E288_400,E288_400:45,0.5,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,1.030857143,0.025142857,0.328,0.008,0.318181818,15%,5.00%,,,0.0666666666666666,1.0308571434462042,0.0251428571572244,4.3284773991116925e-10,6.253246772560591e-09,Data/E288_400.csv,45,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.024390244,,1.0308571434462042,0.0251428571572244,0.9999999995671522,0.9999999937467532
E288_400,E288_400:46,0.7,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,1.232,0.0308,0.28,0.007,0.227272727,15%,5.00%,,,0.0933333333333333,1.2320000014784,0.03080000003696,1.2000000545930027e-09,1.199999919419745e-09,Data/E288_400.csv,46,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.025,,1.2320000014784,0.03080000003696,0.9999999988,0.9999999988
E288_400,E288_400:47,0.9,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,1.250228571,0.0396,0.221,0.007,0.176767677,15%,5.00%,,,0.12,1.250228569785414,0.0395999999479542,9.714913237140943e-10,1.3142859065372367e-09,Data/E288_400.csv,47,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.031674208,,1.250228569785414,0.0395999999479542,1.000000000971491,1.000000001314286
E288_400,E288_400:48,1.1,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,1.175428571,0.041485714,0.17,0.006,0.144628099,15%,5.00%,,,0.1466666666666666,1.1754285728390856,0.0414857143354971,1.564608512172321e-09,8.087052358358954e-09,Data/E288_400.csv,48,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.035294118,,1.1754285728390856,0.0414857143354971,0.9999999984353914,0.9999999919129476
E288_400,E288_400:49,1.3,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,1.021428571,0.040857143,0.125,0.005,0.122377622,15%,5.00%,,,0.1733333333333333,1.021428574580408,0.0408571429832163,3.505294722756869e-09,4.1078916542648444e-10,Data/E288_400.csv,49,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.04,,1.021428574580408,0.0408571429832163,0.9999999964947052,1.0000000004107892
E288_400,E288_400:50,1.5,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.810857143,0.037714286,0.086,0.004,0.106060606,15%,5.00%,,,0.2,0.8108571433204897,0.0377142857358367,3.9524810072050866e-10,7.0043290133934935e-09,Data/E288_400.csv,50,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.046511628,,0.8108571433204897,0.0377142857358367,0.999999999604752,1.0000000070043291
E288_400,E288_400:51,1.7,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.587714286,0.032057143,0.055,0.003,0.093582888,15%,5.00%,,,0.2266666666666666,0.5877142838336,0.03205714275456,3.6861447814497242e-09,7.656328003279951e-09,Data/E288_400.csv,51,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.054545455,,0.5877142838336,0.03205714275456,1.0000000036861447,1.000000007656328
E288_400,E288_400:52,1.9,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.561314286,0.035828571,0.047,0.003,0.083732057,15%,5.00%,,,0.2533333333333333,0.5613142885048196,0.0358285716066906,4.462419049852881e-09,1.6933151229470098e-08,Data/E288_400.csv,52,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.063829787,,0.5613142885048196,0.0358285716066906,0.9999999955375808,0.9999999830668488
E288_400,E288_400:53,2.1,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.3564,0.0264,0.027,0.002,0.075757576,15%,5.00%,,,0.28,0.35639999885952,0.02639999991552,3.1999999669652557e-09,3.1999998452815104e-09,Data/E288_400.csv,53,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.074074074,,0.35639999885952,0.02639999991552,1.0000000032,1.0000000031999998
