endpoint,row_id,profile,qT,W_lambda1_fiducial,FO_DYTurbo,FO_DYTurbo_unc,profile_value,matched_lambda1,CS,error
lambda1_start_expansion96_s374_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.782896876335144,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7894098633399186,1.003090909,0.028490973
lambda1_start_expansion96_s375_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7803810834884644,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7872633380345794,1.003090909,0.028490973
lambda1_start_expansion96_s376_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7836044430732727,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7900135735820452,1.003090909,0.028490973
lambda1_start_expansion96_s377_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7812908291816711,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7880395514475672,1.003090909,0.028490973
lambda1_start_expansion96_s378_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7811253666877747,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7878983755034897,1.003090909,0.028490973
lambda1_start_expansion96_s379_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7836177945137024,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7900249653008756,1.003090909,0.028490973
lambda1_start_expansion96_s380_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7784934043884277,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7856527320731481,1.003090909,0.028490973
lambda1_start_expansion96_s381_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7754805088043213,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7830820686649249,1.003090909,0.028490973
lambda1_start_expansion96_s382_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7834274172782898,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7898625315957664,1.003090909,0.028490973
lambda1_start_expansion96_s383_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7755069732666016,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7831046486790353,1.003090909,0.028490973
lambda1_start_expansion96_s384_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7835885882377625,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.790000045915934,1.003090909,0.028490973
lambda1_start_expansion96_s385_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7879559993743896,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7937264093706847,1.003090909,0.028490973
lambda1_start_expansion96_s386_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7852809429168701,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7914439971335823,1.003090909,0.028490973
lambda1_start_expansion96_s387_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.783115029335022,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7895959958886662,1.003090909,0.028490973
lambda1_start_expansion96_s388_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7826427817344666,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7891930646909264,1.003090909,0.028490973
lambda1_start_expansion96_s389_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.782331645488739,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7889275969574666,1.003090909,0.028490973
lambda1_start_expansion96_s390_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7807048559188843,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.787539587216218,1.003090909,0.028490973
lambda1_start_expansion96_s391_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7824119329452515,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7889960998381123,1.003090909,0.028490973
lambda1_start_expansion96_s392_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7825720906257629,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7891327496081901,1.003090909,0.028490973
lambda1_start_expansion96_s393_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7803519368171692,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7872384695055253,1.003090909,0.028490973
lambda1_start_expansion96_s394_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7841026186943054,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7904386270909066,1.003090909,0.028490973
lambda1_start_expansion96_s395_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7820835113525391,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.788715883897238,1.003090909,0.028490973
lambda1_start_expansion96_s396_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7847878336906433,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7910232663751698,1.003090909,0.028490973
lambda1_start_expansion96_s397_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7817310690879822,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7884151730336465,1.003090909,0.028490973
lambda1_start_expansion96_s398_cont120000,LHCb_7:10,late_0p22_0p32,21.75,0.7814728021621704,0.8272693821276851,0.0191403677030986,0.14677978825954124,0.7881948144725198,1.003090909,0.028490973
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s303,LHCb_7:11,early_0p18_0p28,29.25,0.445834755897522,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750358036096,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s304,LHCb_7:11,early_0p18_0p28,29.25,0.4474233388900757,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117516103370705,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s305,LHCb_7:11,early_0p18_0p28,29.25,0.44585931301116943,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117503773947933,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s306,LHCb_7:11,early_0p18_0p28,29.25,0.44421327114105225,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749079798226,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,LHCb_7:11,early_0p18_0p28,29.25,0.44814205169677734,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711752176907878,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,LHCb_7:11,early_0p18_0p28,29.25,0.4450463056564331,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117497364903477,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,LHCb_7:11,early_0p18_0p28,29.25,0.44492578506469727,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749641482372,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,LHCb_7:11,early_0p18_0p28,29.25,0.44667792320251465,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.471175102271603,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,LHCb_7:11,early_0p18_0p28,29.25,0.4442540407180786,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749111937423,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,LHCb_7:11,early_0p18_0p28,29.25,0.44576966762542725,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117503067261507,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,LHCb_7:11,early_0p18_0p28,29.25,0.4471818208694458,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751419945222,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,LHCb_7:11,early_0p18_0p28,29.25,0.4460228681564331,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117505063274767,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,LHCb_7:11,early_0p18_0p28,29.25,0.44648849964141846,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750873390932,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s316,LHCb_7:11,early_0p18_0p28,29.25,0.4458503723144531,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750370346724,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s317,LHCb_7:11,early_0p18_0p28,29.25,0.44644641876220703,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117508402180186,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s318,LHCb_7:11,early_0p18_0p28,29.25,0.44615745544433594,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750612424415,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s319,LHCb_7:11,early_0p18_0p28,29.25,0.44731760025024414,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751526981903,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,LHCb_7:11,early_0p18_0p28,29.25,0.4457848072052002,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117503186608817,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,LHCb_7:11,early_0p18_0p28,29.25,0.445709228515625,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117502590812016,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,LHCb_7:11,early_0p18_0p28,29.25,0.44588661193847656,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117503989148984,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,LHCb_7:11,early_0p18_0p28,29.25,0.44592738151550293,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117504310540953,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,LHCb_7:11,early_0p18_0p28,29.25,0.4461320638656616,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750592407898,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s325,LHCb_7:11,early_0p18_0p28,29.25,0.4441624879837036,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749039765192,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s326,LHCb_7:11,early_0p18_0p28,29.25,0.4476369619369507,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751778738943,0.575263158,0.016701386
lambda1_start_expansion48_s327_cont320000,LHCb_7:11,early_0p18_0p28,29.25,0.44747650623321533,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.471175165224959,0.575263158,0.016701386
lambda1_start_expansion48_s328_cont240000,LHCb_7:11,early_0p18_0p28,29.25,0.4479489326477051,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711752024669578,0.575263158,0.016701386
lambda1_start_expansion48_s329_cont200000,LHCb_7:11,early_0p18_0p28,29.25,0.4470939636230469,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751350686193,0.575263158,0.016701386
lambda1_start_expansion48_s330_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44657599925994873,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750942368038,0.575263158,0.016701386
lambda1_start_expansion48_s331_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44798314571380615,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117520516401906,0.575263158,0.016701386
lambda1_start_expansion48_s332_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4467315673828125,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751065004446,0.575263158,0.016701386
lambda1_start_expansion48_s333_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44478416442871094,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749529840952,0.575263158,0.016701386
lambda1_start_expansion48_s334_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4476872682571411,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.471175181839608,0.575263158,0.016701386
lambda1_start_expansion48_s335_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4446268081665039,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.471174940579493,0.575263158,0.016701386
lambda1_start_expansion48_s336_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4478168487548828,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117519205460995,0.575263158,0.016701386
lambda1_start_expansion48_s337_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4495570659637451,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117532923823313,0.575263158,0.016701386
lambda1_start_expansion48_s338_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.448012113571167,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117520744759356,0.575263158,0.016701386
lambda1_start_expansion48_s339_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44769883155822754,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117518275115833,0.575263158,0.016701386
lambda1_start_expansion48_s340_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44762659072875977,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117517705631823,0.575263158,0.016701386
lambda1_start_expansion48_s341_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4475499391555786,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751710137734,0.575263158,0.016701386
lambda1_start_expansion48_s342_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4465329647064209,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117509084433307,0.575263158,0.016701386
lambda1_start_expansion48_s343_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4476814270019531,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751813791341,0.575263158,0.016701386
lambda1_start_expansion48_s344_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44746291637420654,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117516415365246,0.575263158,0.016701386
lambda1_start_expansion48_s345_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4470505714416504,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751316479563,0.575263158,0.016701386
lambda1_start_expansion48_s346_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4480893611907959,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117521353712555,0.575263158,0.016701386
lambda1_start_expansion48_s347_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4472759962081909,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117514941848865,0.575263158,0.016701386
lambda1_start_expansion48_s348_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4483429193496704,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117523352545043,0.575263158,0.016701386
lambda1_start_expansion48_s349_cont160000,LHCb_7:11,early_0p18_0p28,29.25,0.447301983833313,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751514671275,0.575263158,0.016701386
lambda1_start_expansion48_s350_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4481074810028076,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711752149655343,0.575263158,0.016701386
lambda1_start_expansion96_s351_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44715094566345215,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117513956058893,0.575263158,0.016701386
lambda1_start_expansion96_s352_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44790220260620117,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751987831669,0.575263158,0.016701386
lambda1_start_expansion96_s353_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44723963737487793,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117514655227377,0.575263158,0.016701386
lambda1_start_expansion96_s354_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44655096530914307,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117509226334436,0.575263158,0.016701386
lambda1_start_expansion96_s355_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4479881525039673,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117520555871095,0.575263158,0.016701386
lambda1_start_expansion96_s356_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44600510597229004,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117504923253123,0.575263158,0.016701386
lambda1_start_expansion96_s357_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4447755813598633,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749523074805,0.575263158,0.016701386
lambda1_start_expansion96_s358_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44765353202819824,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117517918013646,0.575263158,0.016701386
lambda1_start_expansion96_s359_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44463491439819336,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.471174941218518,0.575263158,0.016701386
lambda1_start_expansion96_s360_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4478025436401367,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117519092691884,0.575263158,0.016701386
lambda1_start_expansion96_s361_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4494525194168091,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711753209966906,0.575263158,0.016701386
lambda1_start_expansion96_s362_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44823217391967773,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117522479524176,0.575263158,0.016701386
lambda1_start_expansion96_s363_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44759273529052734,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117517438744927,0.575263158,0.016701386
lambda1_start_expansion96_s364_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.447177529335022,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751416562149,0.575263158,0.016701386
lambda1_start_expansion96_s365_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4470306634902954,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751300785862,0.575263158,0.016701386
lambda1_start_expansion96_s366_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44670891761779785,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751047149337,0.575263158,0.016701386
lambda1_start_expansion96_s367_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4478893280029297,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751977682449,0.575263158,0.016701386
lambda1_start_expansion96_s368_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44748759269714355,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117516609891963,0.575263158,0.016701386
lambda1_start_expansion96_s369_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44694459438323975,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751232936447,0.575263158,0.016701386
lambda1_start_expansion96_s370_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4481391906738281,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117521746524954,0.575263158,0.016701386
lambda1_start_expansion96_s371_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4471306800842285,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751379630265,0.575263158,0.016701386
lambda1_start_expansion96_s372_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4484705924987793,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117524359009355,0.575263158,0.016701386
lambda1_start_expansion96_s373_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4469658136367798,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117512496638647,0.575263158,0.016701386
lambda1_start_expansion96_s374_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4476269483566284,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751770845105,0.575263158,0.016701386
lambda1_start_expansion96_s375_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44676172733306885,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117510887799335,0.575263158,0.016701386
lambda1_start_expansion96_s376_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44788575172424316,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117519748632214,0.575263158,0.016701386
lambda1_start_expansion96_s377_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44704556465148926,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117513125326443,0.575263158,0.016701386
lambda1_start_expansion96_s378_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44692039489746094,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117512138596723,0.575263158,0.016701386
lambda1_start_expansion96_s379_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44795775413513184,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117520316236733,0.575263158,0.016701386
lambda1_start_expansion96_s380_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4459402561187744,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711750441203315,0.575263158,0.016701386
lambda1_start_expansion96_s381_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4446272850036621,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749406170827,0.575263158,0.016701386
lambda1_start_expansion96_s382_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44780611991882324,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751912088416,0.575263158,0.016701386
lambda1_start_expansion96_s383_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.444629430770874,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711749407862364,0.575263158,0.016701386
lambda1_start_expansion96_s384_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4478250741958618,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751927030323,0.575263158,0.016701386
lambda1_start_expansion96_s385_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4493696689605713,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117531446547967,0.575263158,0.016701386
lambda1_start_expansion96_s386_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4484196901321411,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711752395773927,0.575263158,0.016701386
lambda1_start_expansion96_s387_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44759225845336914,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117517434985956,0.575263158,0.016701386
lambda1_start_expansion96_s388_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4475001096725464,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751670856493,0.575263158,0.016701386
lambda1_start_expansion96_s389_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.447415828704834,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117516044166924,0.575263158,0.016701386
lambda1_start_expansion96_s390_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4468510150909424,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117511591666533,0.575263158,0.016701386
lambda1_start_expansion96_s391_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44739043712615967,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711751584400175,0.575263158,0.016701386
lambda1_start_expansion96_s392_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44754016399383545,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117517024318445,0.575263158,0.016701386
lambda1_start_expansion96_s393_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.446663498878479,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117510113451444,0.575263158,0.016701386
lambda1_start_expansion96_s394_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44802165031433105,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117520819938763,0.575263158,0.016701386
lambda1_start_expansion96_s395_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44729626178741455,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117515101605106,0.575263158,0.016701386
lambda1_start_expansion96_s396_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44821345806121826,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.4711752233198459,0.575263158,0.016701386
lambda1_start_expansion96_s397_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.4470170736312866,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117512900727965,0.575263158,0.016701386
lambda1_start_expansion96_s398_cont120000,LHCb_7:11,early_0p18_0p28,29.25,0.44717323780059814,0.4711770335688618,0.0042586250126464,0.9999211686779653,0.47117514131790755,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s303,LHCb_7:11,central_0p20_0p30,29.25,0.445834755897522,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709277768035313,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s304,LHCb_7:11,central_0p20_0p30,29.25,0.4474233388900757,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709434014866525,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s305,LHCb_7:11,central_0p20_0p30,29.25,0.44585931301116943,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47092801833772935,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s306,LHCb_7:11,central_0p20_0p30,29.25,0.44421327114105225,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47091182851148466,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s307,LHCb_7:11,central_0p20_0p30,29.25,0.44814205169677734,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709504704656813,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s308,LHCb_7:11,central_0p20_0p30,29.25,0.4450463056564331,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47092002191428,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s309,LHCb_7:11,central_0p20_0p30,29.25,0.44492578506469727,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47091883652071587,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s310,LHCb_7:11,central_0p20_0p30,29.25,0.44667792320251465,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709360698684958,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s311,LHCb_7:11,central_0p20_0p30,29.25,0.4442540407180786,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47091222950515327,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s312,LHCb_7:11,central_0p20_0p30,29.25,0.44576966762542725,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47092713662065694,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s313,LHCb_7:11,central_0p20_0p30,29.25,0.4471818208694458,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709410260095398,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s314,LHCb_7:11,central_0p20_0p30,29.25,0.4460228681564331,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.4709296270023881,0.575263158,0.016701386
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s315,LHCb_7:11,central_0p20_0p30,29.25,0.44648849964141846,0.4711770335688618,0.0042586250126464,0.9901643897773105,0.47093420677218184,0.575263158,0.016701386
