dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error
E772,E772:81,0.875,13.5,0.283590852,0.2,0.462023414,0.262023414,38.8,,0.734895114,0.321841049,0.00991,0.00434,0.013484918,0.00%,0.00%,,,0.06481481481481481,0.7348950879790296,0.32184103752058413,3.540773354278177e-08,3.566796683640402e-08,Data/E772.csv,81,0.273712348,0.294199157,13.0,14.0,0.1,0.3,0.437941473
E772,E772:82,1.125,13.5,0.283590852,0.2,0.462023414,0.262023414,38.8,,0.625460682,0.319404464,0.00656,0.00335,0.010488269,0.00%,0.00%,,,0.08333333333333333,0.6254606932755062,0.3194044698891686,1.802752165982954e-08,1.843796550271178e-08,Data/E772.csv,82,0.273712348,0.294199157,13.0,14.0,0.1,0.3,0.510670732
E772,E772:83,1.375,13.5,0.283590852,0.2,0.462023414,0.262023414,38.8,,0.629274467,0.265693664,0.0054,0.00228,0.008581311,0.00%,0.00%,,,0.10185185185185185,0.6292744779906008,0.2656936684849203,1.7465511707883128e-08,1.688004215375209e-08,Data/E772.csv,83,0.273712348,0.294199157,13.0,14.0,0.1,0.3,0.422222222
E772,E772:84,1.625,13.5,0.283590852,0.2,0.462023414,0.262023414,38.8,,0.128217321,0.085799561,0.000931,0.000623,0.007261109,0.00%,0.00%,,,0.12037037037037036,0.12821732878545136,0.08579956587898625,6.072074220134286e-08,5.6864929404827255e-08,Data/E772.csv,84,0.273712348,0.294199157,13.0,14.0,0.1,0.3,0.669172932
E772,E772:85,0.125,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.174119152,0.23557297,0.0153,0.0207,0.087870862,0.00%,0.00%,,,0.008620689655172414,0.17411915226232788,0.23557297070785538,1.5065998095611914e-09,3.004824294106674e-09,Data/E772.csv,85,0.255865709,0.273712348,14.0,15.0,0.1,0.3,1.352941176
E772,E772:86,0.375,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.27073821,0.173777741,0.00793,0.00509,0.029290287,0.00%,0.00%,,,0.02586206896551724,0.2707382143438881,0.17377774413750194,1.6044606590199686e-08,1.805468209122278e-08,Data/E772.csv,86,0.255865709,0.273712348,14.0,15.0,0.1,0.3,0.64186633
E772,E772:87,0.875,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.602247418,0.309089945,0.00756,0.00388,0.01255298,0.00%,0.00%,,,0.0603448275862069,0.6022474344737265,0.3090899531426004,2.7353751217627002e-08,2.634378874002287e-08,Data/E772.csv,87,0.255865709,0.273712348,14.0,15.0,0.1,0.3,0.513227513
E772,E772:88,1.125,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.299075249,0.176167612,0.00292,0.00172,0.009763429,0.00%,0.00%,,,0.07758620689655173,0.29907525317181083,0.17616761488202556,1.3949033886893208e-08,1.6359565091319147e-08,Data/E772.csv,88,0.255865709,0.273712348,14.0,15.0,0.1,0.3,0.589041096
E772,E772:89,1.375,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.873782252,0.888804297,0.00698,0.0071,0.00798826,0.00%,0.00%,,,0.09482758620689655,0.8737822754892804,0.888804320340099,2.68823035995719e-08,2.6260109836936748e-08,Data/E772.csv,89,0.255865709,0.273712348,14.0,15.0,0.1,0.3,1.017191977
E772,E772:90,1.625,14.5,0.264491615,0.2,0.486859362,0.286859362,38.8,,0.40388815,0.27073821,0.00273,0.00183,0.006759297,0.00%,0.00%,,,0.11206896551724138,0.40388815582448884,0.2707382143438881,1.4421043924379939e-08,1.6044606590199686e-08,Data/E772.csv,90,0.255865709,0.273712348,14.0,15.0,0.1,0.3,0.67032967
E772,E772:91,0.25,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,4.568065594,0.342551926,0.2155,0.01616,0.04717533,0.00%,0.00%,,,0.02642706131078224,4.568065554602374,0.34255192279524066,8.624575475944774e-09,9.355543214159436e-09,Data/E772.csv,91,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.074988399
E772,E772:92,0.5,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,10.04762455,0.445147923,0.237,0.0105,0.023587665,0.00%,0.00%,,,0.05285412262156448,10.047624468127726,0.4451479194740132,8.148420941292006e-09,7.920932791431531e-09,Data/E772.csv,92,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.044303797
E772,E772:93,0.75,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,11.22408692,0.542380948,0.1765,0.008529,0.01572511,0.00%,0.00%,,,0.07928118393234672,11.224086826737619,0.5423809435991227,8.30912853703243e-09,8.113996897296592e-09,Data/E772.csv,93,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.048322946
E772,E772:94,1.25,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,8.837246153,0.489662716,0.08338,0.00462,0.009435066,0.00%,0.00%,,,0.1321353065539112,8.837246077557909,0.4896627114214145,8.536832671482456e-09,9.35048832823187e-09,Data/E772.csv,94,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.055408971
E772,E772:95,1.5,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,9.360824901,0.42098275,0.0736,0.00331,0.007862555,0.00%,0.00%,,,0.15856236786469344,9.360824820939248,0.4209827467025668,8.552745462156214e-09,7.832703870564022e-09,Data/E772.csv,95,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.044972826
E772,E772:96,1.75,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,5.119201118,0.473340625,0.0345,0.00319,0.006739333,0.00%,0.00%,,,0.18498942917547567,5.119200965436788,0.47334061100705366,2.9802152565031764e-08,2.9562107324249878e-08,Data/E772.csv,96,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.092463768
E772,E772:97,2.0,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,2.908299765,0.234020623,0.01715,0.00138,0.005896916,0.00%,0.00%,,,0.2114164904862579,2.9082998638610413,0.23402063044479518,3.399272625208869e-08,3.1812559239248615e-08,Data/E772.csv,97,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.080466472
E772,E772:98,2.25,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,2.403798786,0.30524429,0.0126,0.0016,0.005241703,0.00%,0.00%,,,0.23784355179704014,2.403798918023398,0.30524430705059025,5.492281280347187e-08,5.5858831366147885e-08,Data/E772.csv,98,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.126984127
E772,E772:99,2.5,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,3.349208185,0.311603546,0.0158,0.00147,0.004717533,0.00%,0.00%,,,0.2642706131078224,3.3492081560425757,0.3116035436318092,8.646050904804523e-09,7.600012389205277e-09,Data/E772.csv,99,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.093037975
E772,E772:100,3.0,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,0.897926954,0.13565565,0.00353,0.0005333,0.003931277,0.00%,0.00%,,,0.3171247357293869,0.8979270603419702,0.13565566608509141,1.1843052172759883e-07,1.1857294199114231e-07,Data/E772.csv,100,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.151076487
E772,E772:101,3.5,9.46,0.6671546,0.35,0.47511744,0.12511744,38.8,,0.385794867,0.220496605,0.0013,0.000743,0.003369666,0.00%,0.00%,,,0.36997885835095135,0.385794912611517,0.22049663082335164,1.1822736774577483e-07,1.1711449525230436e-07,Data/E772.csv,101,0.637632422,0.699385465,8.96,9.96,0.1,0.6,0.571538462
