dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error
E288_400,E288_400:90,0.7,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.4136,0.0132,0.094,0.003,0.227272727,0.00%,0.00%,,,0.07368421052631578,0.41360000049632,0.01320000001584,1.1999999625601464e-09,1.199999956967872e-09,Data/E288_400.csv,90,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.031914894
E288_400,E288_400:91,0.9,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.441257143,0.016971429,0.078,0.003,0.176767677,0.00%,0.00%,,,0.09473684210526316,0.44125714227720486,0.016971428549123264,1.6380361621927633e-09,2.656681032887113e-08,Data/E288_400.csv,91,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.038461538
E288_400,E288_400:92,1.1,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.345714286,0.013828571,0.05,0.002,0.144628099,0.00%,0.00%,,,0.11578947368421054,0.34571428612914284,0.013828571445165713,3.7355373570487794e-10,3.2191735428708064e-08,Data/E288_400.csv,92,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.04
E288_400,E288_400:93,1.3,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.359542857,0.016342857,0.044,0.002,0.122377622,0.00%,0.00%,,,0.1368421052631579,0.35954285825230364,0.01634285719328653,3.4830441515523654e-09,1.1826973112879882e-08,Data/E288_400.csv,93,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.045454545
E288_400,E288_400:94,1.5,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.311142857,0.018857143,0.033,0.002,0.106060606,0.00%,0.00%,,,0.15789473684210525,0.31114285732065305,0.018857142867918366,1.0305653885846696e-09,7.0043290133934935e-09,Data/E288_400.csv,94,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.060606061
E288_400,E288_400:95,1.7,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.245771429,0.021371429,0.023,0.002,0.093582888,0.00%,0.00%,,,0.17894736842105263,0.24577142778496,0.02137142850304,4.943780560625238e-09,2.3253475512965524e-08,Data/E288_400.csv,95,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.086956522
E288_400,E288_400:96,1.9,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.180337143,0.014331429,0.0151,0.0012,0.083732057,0.00%,0.00%,,,0.19999999999999998,0.1803371437536761,0.014331428642676244,4.179261565692706e-09,2.4932876941557694e-08,Data/E288_400.csv,96,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.079470199
E288_400,E288_400:97,2.1,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.16104,0.01452,0.0122,0.0011,0.075757576,0.00%,0.00%,,,0.2210526315789474,0.16103999948467201,0.014519999953536002,3.19999984312711e-09,3.199999833334379e-09,Data/E288_400.csv,97,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.090163934
E288_400,E288_400:98,2.3,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.112765714,0.013011429,0.0078,0.0009,0.06916996,0.00%,0.00%,,,0.2421052631578947,0.11276571505896489,0.013011428660649796,9.390840890312514e-09,2.6080932708242283e-08,Data/E288_400.csv,98,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.115384615
E288_400,E288_400:99,2.5,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.088,0.011,0.0056,0.0007,0.063636364,0.00%,0.00%,,,0.2631578947368421,0.08799999949714286,0.010999999937142858,5.7142855788081745e-09,5.7142855788081745e-09,Data/E288_400.csv,99,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.125
E288_400,E288_400:100,2.7,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.074674286,0.010182857,0.0044,0.0006,0.058922559,0.00%,0.00%,,,0.28421052631578947,0.07467428561614237,0.010182857129473958,5.140425984364673e-09,1.271489484244294e-08,Data/E288_400.csv,100,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.136363636
E288_400,E288_400:101,2.9,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.052862857,0.009114286,0.0029,0.0005,0.054858934,0.00%,0.00%,,,0.30526315789473685,0.05286285730597681,0.009114285742409797,5.788124761392185e-09,2.8262247052623505e-08,Data/E288_400.csv,101,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.172413793
E288_400,E288_400:102,3.1,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.030202857,0.007014857,0.00155,0.00036,0.051319648,0.00%,0.00%,,,0.3263157894736842,0.03020285719808522,0.00701485715568431,6.558492812029557e-09,2.2193511087468546e-08,Data/E288_400.csv,102,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.232258065
E288_400,E288_400:103,3.3,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.028625143,0.007467429,0.00138,0.00036,0.048209366,0.00%,0.00%,,,0.34736842105263155,0.028625143089415446,0.007467428632021422,3.1236681329168712e-09,4.9277814113005054e-08,Data/E288_400.csv,103,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.260869565
E288_400,E288_400:104,3.5,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.0231,0.00704,0.00105,0.00032,0.045454545,0.00%,0.00%,,,0.3684210526315789,0.023100000231000003,0.007040000070400001,1.000000006655667e-08,1.000000003252868e-08,Data/E288_400.csv,104,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.304761905
E288_400,E288_400:105,3.7,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.016512571,0.005814286,0.00071,0.00025,0.042997543,0.00%,0.00%,,,0.38947368421052636,0.016512571427627853,0.00581428571395347,2.5897108463142453e-08,4.919718951086312e-08,Data/E288_400.csv,105,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.352112676
E288_400,E288_400:106,3.9,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.010786286,0.004902857,0.00044,0.0002,0.040792541,0.00%,0.00%,,,0.4105263157894737,0.010786285659429747,0.004902857117922613,3.157437641554144e-08,2.4051815056122854e-08,Data/E288_400.csv,106,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.454545455
E288_400,E288_400:107,4.1,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.013143429,0.005412,0.00051,0.00021,0.038802661,0.00%,0.00%,,,0.431578947368421,0.013143428488061682,0.005411999965672458,3.895013379889199e-08,6.34285708511105e-09,Data/E288_400.csv,107,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.411764706
E288_400,E288_400:108,4.3,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.005676,0.004054286,0.00021,0.00015,0.036997886,0.00%,0.00%,,,0.4526315789473684,0.005675999974701257,0.004054285696215183,4.4571427533041215e-09,7.492930117569946e-08,Data/E288_400.csv,108,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.714285714
E288_400,E288_400:109,4.5,9.5,0.03,0.02081103,0.357360072,0.336549042,27.39342987,400.0,0.010748571,0.005374286,0.00038,0.00019,0.035353535,0.00%,0.00%,,,0.47368421052631576,0.010748571536057145,0.0053742857680285725,4.987240798048951e-08,4.3163208528530613e-08,Data/E288_400.csv,109,0.028500417,0.031666124,9.0,10.0,0.019715713,0.021906348,0.5
E288_400,E288_400:110,0.1,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.022942857,0.00264,0.0365,0.0042,1.590909091,0.00%,0.00%,,,0.009523809523809525,0.02294285714154612,0.0026399999998491424,6.169507036670107e-09,5.7143039773904946e-11,Data/E288_400.csv,110,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.115068493
E288_400,E288_400:111,0.3,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.07128,0.004714286,0.0378,0.0025,0.53030303,0.00%,0.00%,,,0.02857142857142857,0.07128000004073143,0.0047142857169795915,5.714286208298344e-10,6.003462843038449e-08,Data/E288_400.csv,111,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.066137566
E288_400,E288_400:112,0.5,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.101514286,0.005971429,0.0323,0.0019,0.318181818,0.00%,0.00%,,,0.047619047619047616,0.10151428577229388,0.005971428574840816,2.243094315318026e-09,7.119890128485396e-08,Data/E288_400.csv,112,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.058823529
E288_400,E288_400:113,0.7,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.11308,0.00704,0.0257,0.0016,0.227272727,0.00%,0.00%,,,0.06666666666666667,0.113080000135696,0.007040000008448,1.1999999641268535e-09,1.2000000144634416e-09,Data/E288_400.csv,113,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.062256809
E288_400,E288_400:114,0.9,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.131245714,0.00792,0.0232,0.0014,0.176767677,0.00%,0.00%,,,0.08571428571428572,0.1312457141132199,0.007919999989590856,8.626558107626196e-10,1.3142858627310884e-09,Data/E288_400.csv,114,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.060344828
E288_400,E288_400:115,1.1,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.137594286,0.008988571,0.0199,0.0013,0.144628099,0.00%,0.00%,,,0.10476190476190476,0.13759428587939884,0.008988571439357712,8.764983739303201e-10,4.887959278455606e-08,Data/E288_400.csv,115,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.065326633
E288_400,E288_400:116,1.3,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.104594286,0.008171429,0.0128,0.001,0.122377622,0.00%,0.00%,,,0.12380952380952381,0.1045942860370338,0.008171428596643266,3.540710298822959e-10,4.936183541832211e-08,Data/E288_400.csv,116,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.078125
E288_400,E288_400:117,1.5,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.077314286,0.007542857,0.0082,0.0008,0.106060606,0.00%,0.00%,,,0.14285714285714285,0.07731428575846531,0.007542857147167347,3.124062752705605e-09,1.951082249258416e-08,Data/E288_400.csv,117,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.097560976
E288_400,E288_400:118,1.7,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.064114286,0.006411429,0.006,0.0006,0.093582888,0.00%,0.00%,,,0.1619047619047619,0.06411428550912,0.0064114285509119994,7.65632800327995e-09,7.004491514982697e-08,Data/E288_400.csv,118,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.1
E288_400,E288_400:119,1.9,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.057325714,0.007165714,0.0048,0.0006,0.083732057,0.00%,0.00%,,,0.18095238095238095,0.057325714570704976,0.007165714321338122,9.955479501763582e-09,4.484383656673323e-08,Data/E288_400.csv,119,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.125
E288_400,E288_400:120,2.1,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.04224,0.0066,0.0032,0.0005,0.075757576,0.00%,0.00%,,,0.2,0.042239999864832005,0.006599999978880001,3.1999998781361218e-09,3.1999998452815104e-09,Data/E288_400.csv,120,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.15625
E288_400,E288_400:121,2.3,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.036142857,0.005782857,0.0025,0.0004,0.06916996,0.00%,0.00%,,,0.21904761904761902,0.03614285739069388,0.005782857182511021,1.0809712021450978e-08,3.156070006452441e-08,Data/E288_400.csv,121,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.16
E288_400,E288_400:122,2.5,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.022,0.004714286,0.0014,0.0003,0.063636364,0.00%,0.00%,,,0.23809523809523808,0.021999999874285716,0.004714285687346938,5.7142855788081745e-09,6.632034234382326e-08,Data/E288_400.csv,122,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.214285714
E288_400,E288_400:123,2.7,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.016971429,0.005091429,0.001,0.0003,0.058922559,0.00%,0.00%,,,0.2571428571428572,0.016971428549123264,0.005091428564736979,2.656681032887113e-08,8.548936279743491e-08,Data/E288_400.csv,123,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.3
E288_400,E288_400:124,2.9,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.018228571,0.005468571,0.001,0.0003,0.054858934,0.00%,0.00%,,,0.2761904761904762,0.018228571484819593,0.005468571445445877,2.659668611974654e-08,8.145561993226276e-08,Data/E288_400.csv,124,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.3
E288_400,E288_400:125,3.1,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.005456,0.002728,0.00028,0.00014,0.051319648,0.00%,0.00%,,,0.29523809523809524,0.005456000009976685,0.0027280000049883426,1.8285713449929918e-09,1.8285713449929918e-09,Data/E288_400.csv,125,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.5
E288_400,E288_400:126,3.3,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.012030857,0.004563429,0.00058,0.00022,0.048209366,0.00%,0.00%,,,0.3142857142857143,0.012030857240478957,0.004563428608457536,1.9988513817919004e-08,8.580005610901247e-08,Data/E288_400.csv,126,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.379310345
E288_400,E288_400:127,3.5,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.0077,0.00352,0.00035,0.00016,0.045454545,0.00%,0.00%,,,0.3333333333333333,0.007700000077000001,0.0035200000352000006,1.0000000029008543e-08,1.000000003252868e-08,Data/E288_400.csv,127,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,0.457142857
E288_400,E288_400:128,3.7,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.001395429,0.001395429,6e-05,6e-05,0.042997543,0.00%,0.00%,,,0.3523809523809524,0.0013954285713488328,0.0013954285713488328,3.071823554468376e-07,3.071823554468376e-07,Data/E288_400.csv,128,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,1.0
E288_400,E288_400:129,4.1,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.002061714,0.002061714,8e-05,8e-05,0.038802661,0.00%,0.00%,,,0.3904761904761904,0.0020617142726371265,0.0020617142726371265,1.3223807490450477e-07,1.3223807490450477e-07,Data/E288_400.csv,129,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,1.0
E288_400,E288_400:130,4.3,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.004324571,0.004324571,0.00016,0.00016,0.036997886,0.00%,0.00%,,,0.4095238095238095,0.004324571409296196,0.004324571409296196,9.464433747450541e-08,9.464433747450541e-08,Data/E288_400.csv,130,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,1.0
E288_400,E288_400:131,4.5,10.5,0.03,0.023001665,0.394976922,0.371975257,27.39342987,400.0,0.00198,0.00198,7e-05,7e-05,0.035353535,0.00%,0.00%,,,0.42857142857142855,0.0019800000198,0.0019800000198,9.999999991460416e-09,9.999999991460416e-09,Data/E288_400.csv,131,0.028636745,0.031499516,10.0,11.0,0.021906348,0.024096983,1.0
E288_400,E288_400:132,0.1,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.006241714,0.001345143,0.00993,0.00214,1.590909091,0.00%,0.00%,,,0.008695652173913044,0.006241714285357616,0.0013451428570659917,4.5717827340850036e-08,1.0625934073862013e-07,Data/E288_400.csv,132,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.21550856
E288_400,E288_400:133,0.3,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.013181143,0.001829143,0.00699,0.00097,0.53030303,0.00%,0.00%,,,0.02608695652173913,0.013181142864674937,0.0018291428581880818,1.0266565040691475e-08,7.752915891654497e-08,Data/E288_400.csv,133,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.138769671
E288_400,E288_400:134,0.5,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.023665714,0.002702857,0.00753,0.00086,0.318181818,0.00%,0.00%,,,0.043478260869565216,0.023665714299237552,0.0027028571444016325,1.264434901988211e-08,5.3425551134849436e-08,Data/E288_400.csv,134,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.114209827
E288_400,E288_400:135,0.7,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.022396,0.00264,0.00509,0.0006,0.227272727,0.00%,0.00%,,,0.0608695652173913,0.0223960000268752,0.0026400000031679997,1.1999999977618097e-09,1.1999998912586497e-09,Data/E288_400.csv,135,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.117878193
E288_400,E288_400:136,0.9,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.021327429,0.002658857,0.00377,0.00047,0.176767677,0.00%,0.00%,,,0.0782608695652174,0.021327428543398235,0.002658857139362645,2.1409132968788195e-08,5.2414491408773326e-08,Data/E288_400.csv,136,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.124668435
E288_400,E288_400:137,1.1,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.023093714,0.002973143,0.00334,0.00043,0.144628099,0.00%,0.00%,,,0.09565217391304348,0.02309371431342674,0.0029731428607106284,1.3571950149272192e-08,4.6849200224603117e-08,Data/E288_400.csv,137,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.128742515
E288_400,E288_400:138,1.3,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.023615429,0.003268571,0.00289,0.0004,0.122377622,0.00%,0.00%,,,0.11304347826086956,0.02361542864429904,0.0032685714386573063,1.5062227399745095e-08,1.3420459502192928e-07,Data/E288_400.csv,138,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.138408304
E288_400,E288_400:139,1.5,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.02178,0.003488571,0.00231,0.00037,0.106060606,0.00%,0.00%,,,0.13043478260869565,0.021780000012445715,0.0034885714305648977,5.714285854309266e-10,1.23421551230192e-07,Data/E288_400.csv,139,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.16017316
E288_400,E288_400:140,1.7,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.012822857,0.002671429,0.0012,0.00025,0.093582888,0.00%,0.00%,,,0.14782608695652175,0.012822857101823999,0.00267142856288,7.940819902834303e-09,1.6362778120574765e-07,Data/E288_400.csv,140,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.208333333
E288_400,E288_400:141,1.9,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.010868,0.002627429,0.00091,0.00022,0.083732057,0.00%,0.00%,,,0.16521739130434782,0.010868000054029487,0.002627428584490645,4.971428709296034e-09,1.5814294324274145e-07,Data/E288_400.csv,141,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.241758242
E288_400,E288_400:142,2.1,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.006864,0.002112,0.00052,0.00016,0.075757576,0.00%,0.00%,,,0.1826086956521739,0.0068639999780352,0.0021119999932416003,3.2000000929547337e-09,3.1999999192043856e-09,Data/E288_400.csv,142,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.307692308
E288_400,E288_400:143,2.3,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.004626286,0.001879429,0.00032,0.00013,0.06916996,0.00%,0.00%,,,0.19999999999999998,0.004626285746008817,0.0018794285843160815,5.4901746913260696e-08,2.21175643502977e-07,Data/E288_400.csv,143,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.40625
E288_400,E288_400:144,2.5,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.004871429,0.001885714,0.00031,0.00012,0.063636364,0.00%,0.00%,,,0.21739130434782608,0.004871428543591837,0.0018857142749387757,9.369081700652929e-08,1.4580086675544948e-07,Data/E288_400.csv,144,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.387096774
E288_400,E288_400:145,2.7,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.002715429,0.001697143,0.00016,0.0001,0.058922559,0.00%,0.00%,,,0.23478260869565218,0.0027154285678597226,0.0016971428549123267,1.5914254342686175e-07,8.548936254189906e-08,Data/E288_400.csv,145,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.625
E288_400,E288_400:146,2.9,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.003828,0.002005143,0.00021,0.00011,0.054858934,0.00%,0.00%,,,0.25217391304347825,0.0038280000118121145,0.0020051428633301553,3.0857143725192583e-09,6.815964981660798e-08,Data/E288_400.csv,146,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,0.523809524
E288_400,E288_400:147,3.1,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.000974286,0.000974286,5e-05,5e-05,0.051319648,0.00%,0.00%,,,0.26956521739130435,0.0009742857160672654,0.0009742857160672654,2.914264750157042e-07,2.914264750157042e-07,Data/E288_400.csv,147,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,1.0
E288_400,E288_400:148,3.3,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.0010164,0.0010164,4.9e-05,4.9e-05,0.048209366,0.00%,0.00%,,,0.28695652173913044,0.00101640000824736,0.00101640000824736,8.114285690912442e-09,8.114285690912442e-09,Data/E288_400.csv,148,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,1.0
E288_400,E288_400:149,3.5,11.5,0.03,0.0251923,0.432593771,0.407401471,27.39342987,400.0,0.001012,0.001012,4.6e-05,4.6e-05,0.045454545,0.00%,0.00%,,,0.30434782608695654,0.0010120000101200002,0.0010120000101200002,1.000000000574503e-08,1.000000000574503e-08,Data/E288_400.csv,149,0.028750352,0.031363199,11.0,12.0,0.024096983,0.026287617,1.0
E288_400,E288_400:150,0.1,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.001414286,0.000534286,0.00225,0.00085,1.590909091,0.00%,0.00%,,,0.008,0.0014142857142048978,0.0005342857142551837,2.0207730417374973e-07,5.348162152326935e-07,Data/E288_400.csv,150,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.377777778
E288_400,E288_400:151,0.3,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.004884,0.001018286,0.00259,0.00054,0.53030303,0.00%,0.00%,,,0.024,0.004884000002790856,0.0010182857148675918,5.714283550988444e-10,2.800121067516525e-07,Data/E288_400.csv,151,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.208494208
E288_400,E288_400:152,0.5,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.004934286,0.0011,0.00157,0.00035,0.318181818,0.00%,0.00%,,,0.04,0.004934285717105306,0.0011000000006285715,5.7332447825071944e-08,5.714285575542867e-10,Data/E288_400.csv,152,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.222929936
E288_400,E288_400:153,0.7,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.009108,0.001496,0.00207,0.00034,0.227272727,0.00%,0.00%,,,0.055999999999999994,0.009108000010929599,0.0014960000017952,1.199999915066339e-09,1.2000000362054638e-09,Data/E288_400.csv,153,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.164251208
E288_400,E288_400:154,0.9,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.008712,0.001527429,0.00154,0.00027,0.176767677,0.00%,0.00%,,,0.07200000000000001,0.008711999988549941,0.0015274285694210938,1.3142858029954316e-09,2.818978206496537e-07,Data/E288_400.csv,154,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.175324675
E288_400,E288_400:155,1.1,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.008919429,0.001659429,0.00129,0.00024,0.144628099,0.00%,0.00%,,,0.08800000000000001,0.008919428582131884,0.0016594285734198857,4.6849200224603117e-08,2.5706439644668363e-07,Data/E288_400.csv,155,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.186046512
E288_400,E288_400:156,1.3,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.007926286,0.001634286,0.00097,0.0002,0.122377622,0.00%,0.00%,,,0.10400000000000001,0.007926285738743967,0.0016342857193286531,3.2960712297381926e-08,1.7173943045528031e-07,Data/E288_400.csv,156,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.206185567
E288_400,E288_400:157,1.5,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.008014286,0.001697143,0.00085,0.00018,0.106060606,0.00%,0.00%,,,0.12,0.008014285718865305,0.0016971428581126532,3.507919425193953e-08,8.36036484296883e-08,Data/E288_400.csv,157,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.211764706
E288_400,E288_400:158,1.7,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.005556571,0.001496,0.00052,0.00014,0.093582888,0.00%,0.00%,,,0.136,0.0055565714107904,0.0014959999952127998,7.392875382872584e-08,3.200000100387904e-09,Data/E288_400.csv,158,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.269230769
E288_400,E288_400:159,1.9,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.001910857,0.000955429,0.00016,8e-05,0.083732057,0.00%,0.00%,,,0.152,0.0019108571523568328,0.0009554285761784164,7.973219384352864e-08,4.4359296569664376e-07,Data/E288_400.csv,159,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.5
E288_400,E288_400:160,2.1,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.003168,0.00132,0.00024,0.0001,0.075757576,0.00%,0.00%,,,0.168,0.0031679999898624003,0.0013199999957760002,3.199999850757279e-09,3.1999998781361218e-09,Data/E288_400.csv,160,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.416666667
E288_400,E288_400:161,2.3,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.001879429,0.001156571,0.00013,8e-05,0.06916996,0.00%,0.00%,,,0.184,0.0018794285843160815,0.0011565714365022043,2.21175643502977e-07,3.774105002199583e-07,Data/E288_400.csv,161,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.615384615
