flavor,kT,q16,central,q84
d,0.13,2.1432874090605645,2.34109444977803,2.4417714877963532
d,0.14,2.127693598089504,2.322872638051982,2.4221481132907536
d,0.15,2.111090625073812,2.3034418793010154,2.4012176551430047
d,0.16,2.093508247470167,2.2827566411101357,2.3790581428000093
d,0.17,2.0749777699066336,2.2609649500354934,2.355721629598142
d,0.18,2.055512976768648,2.2382119777109812,2.3312973377815767
d,0.19,2.0351013605360526,2.2145474472848328,2.305755327912794
d,0.2,2.0138242866839566,2.1898689336331554,2.2791457786134544
d,0.21,1.9917580125509022,2.1641157547193948,2.2513988527669135
d,0.22,1.9689191670367072,2.137586386822207,2.2229639786294304
d,0.23,1.9453876450544805,2.1102286076248298,2.193471181987282
d,0.24,1.921204753934689,2.0818732457311517,2.1630596197343595
d,0.25,1.8965531394232005,2.0528574400793236,2.1320407297897437
d,0.26,1.8711597614101696,2.023107181773192,2.0999362025545993
d,0.27,1.8450152281578998,1.9925713191704477,2.067176207849465
d,0.28,1.8184387618919209,1.961547434072794,2.034011659925726
d,0.29,1.7911938930032534,1.929870553539076,2.0001137616874445
d,0.3,1.7635255546715918,1.8977424015273132,1.9657446688027105
d,0.31,1.7354981525199151,1.8653023293430755,1.9309053520378094
d,0.32,1.707225620758153,1.832395484831299,1.895524521185117
d,0.33,1.67858278263304,1.7991544677456104,1.859804299314409
d,0.34,1.6495744466415647,1.765611113968275,1.8238103637917924
d,0.35,1.620377367439603,1.7317490089811733,1.7875641515710905
d,0.36,1.5910941577453985,1.6978594191666923,1.7513450846755703
d,0.37,1.5617169134375053,1.6637064697728705,1.7148786750908698
d,0.38,1.532201452114899,1.6293477846149464,1.6782572649993863
d,0.39,1.5026077478606756,1.5950363019623996,1.6415550555867235
d,0.4,1.4729216444199444,1.5605860275265995,1.604990192941851
d,0.41,1.4432573999855476,1.5261653136707656,1.5683135236310441
d,0.42,1.4136466683045261,1.4918939903759552,1.5316090205254065
d,0.43,1.3837846343770557,1.4575704553950262,1.4949852437990492
d,0.44,1.3542114798860496,1.423373074701802,1.4585469659678745
d,0.45,1.3246879405328171,1.3893766056116668,1.4222508577331656
d,0.46,1.2954309528526935,1.3554400713607122,1.3863473371138229
d,0.47,1.26660460301025,1.3220207962948318,1.3508095702394731
d,0.48,1.2380239223246197,1.2888820649405313,1.3156357044813944
d,0.49,1.209434572291717,1.2560396437121382,1.280635341728685
d,0.5,1.1812815356869835,1.2236476765548474,1.2461707060776854
d,0.51,1.1535233584024778,1.1915724208355045,1.212029296119053
d,0.52,1.1259165464851706,1.1599520163073938,1.1783791988110306
d,0.53,1.0989265917616553,1.1287844404244862,1.1453578617615594
d,0.54,1.072358428644565,1.0980245551688737,1.112841809649099
d,0.55,1.0458970009329527,1.0678557661083987,1.080816982700256
d,0.56,1.0198983612854227,1.0381842947216202,1.0493142488063663
d,0.5700000000000001,0.9943007065723684,1.008997621141368,1.0183928294132218
d,0.58,0.9688481611459061,0.9800928261552991,0.9879301028030085
d,0.59,0.9435511280255706,0.951770535977979,0.9581847106268364
d,0.6,0.9189725342779976,0.924197193284213,0.9295634866217488
d,0.61,0.8941464079058521,0.8975304659350609,0.9020012085727992
d,0.62,0.8683681291943934,0.8720707791267395,0.876232657347246
d,0.63,0.8421209497922555,0.8466820824790402,0.8522387853925671
d,0.64,0.8162693056753311,0.8214961399621468,0.8294994248673357
d,0.65,0.791056909438807,0.7968722821994124,0.8076276227075564
d,0.66,0.7664615926307385,0.7729049043785529,0.7862227641732571
d,0.67,0.7424846324299664,0.7496286136146944,0.7656021881635352
d,0.68,0.719175363171638,0.7272018083615981,0.7454254084135616
d,0.6900000000000001,0.6963797035729499,0.705354784093035,0.7257988848596741
d,0.7000000000000001,0.6741781338359346,0.68404432017274,0.7066680334368795
d,0.71,0.6528287724860271,0.6634699022216755,0.6883009352835757
d,0.72,0.6320999112691029,0.6434161272410934,0.6703607245811485
d,0.73,0.6119942278102357,0.6241079024807372,0.6528737277470125
d,0.74,0.5926581244008297,0.6055688735778842,0.6361034142948709
d,0.75,0.5738703907239987,0.587545060647708,0.6198424845507543
d,0.76,0.5557141097490483,0.5700812075528139,0.6039864467849644
d,0.77,0.5381073643046145,0.5533009084345174,0.5885637095536687
d,0.78,0.5212531936502692,0.5370418061668892,0.5736977622304242
d,0.79,0.5049531000591686,0.5214304190922348,0.55931433778964
d,0.8,0.4892787628830267,0.5063687568941413,0.5453174166360361
d,0.81,0.47423420594928845,0.49188232155523764,0.5319775728523555
d,0.8200000000000001,0.4599564395681614,0.4780296486937398,0.5190250693206903
d,0.8300000000000001,0.4461670427455916,0.46466382407885226,0.5064556520212654
d,0.84,0.4328943690063704,0.4517996869853784,0.49437459746436246
d,0.85,0.4202311489636916,0.43949470410123165,0.4827777548550697
d,0.86,0.4081073783755251,0.42772700799202273,0.47160552468310574
d,0.87,0.396573197018318,0.41647099384869213,0.4608639664797164
d,0.88,0.3854963597028341,0.40579334399096706,0.45055048809071896
d,0.89,0.3748671597150331,0.3954639486258712,0.4405817850066382
d,0.9,0.36482796653962923,0.3855817207312871,0.43097091135688914
d,0.91,0.35523965787986017,0.37605792354928397,0.42177050828915125
d,0.92,0.3461359348288434,0.3670613230089822,0.41294861972898395
d,0.93,0.33749352590124726,0.35851477057819225,0.404480604387042
d,0.94,0.32919516336403815,0.3502871563494017,0.3963778097539447
d,0.95,0.3213281866020439,0.34243294187360007,0.38853592467034787
d,0.96,0.31387680502701254,0.33494288269889216,0.38097504417008493
d,0.97,0.30672904082466257,0.3277842285267756,0.3736907363139452
d,0.98,0.29996910346063305,0.32103602092826944,0.3666870578155681
d,0.99,0.29353394003913497,0.31454820291941815,0.35995873571982084
d,1.0,0.28749127166498145,0.3083995015196695,0.35346493502728726
d,1.01,0.2817715259914636,0.30248787058204923,0.3472173948645879
d,1.02,0.2762882433230693,0.29684983200441784,0.34120218566249805
d,1.03,0.2711397389854855,0.2914796055330183,0.33536972685017497
d,1.04,0.26625320169314953,0.2864124495565711,0.3297834050285921
d,1.05,0.2615841004308366,0.2815319376005224,0.3244074790958992
d,1.06,0.257203735558041,0.2769594202495987,0.3192268850492502
d,1.07,0.2530794292566502,0.2726158524857338,0.3143074124774406
d,1.08,0.249163081611362,0.2684100011148888,0.3094921866475918
d,1.09,0.2454295176586047,0.2644456710760688,0.30487738287380195
d,1.1,0.24191764497583862,0.2606277482602584,0.300369999977059
d,1.11,0.23856493122199074,0.25690946478202503,0.29598343326552673
d,1.12,0.23537430049497962,0.2533971274219461,0.29172554994574873
d,1.13,0.23234124834560133,0.2500872287139875,0.28763375156487003
d,1.14,0.22946035155924813,0.24685757669452857,0.2836900082911586
d,1.15,0.2267283473879538,0.24374112215324542,0.2797954535171679
d,1.16,0.22411427058700475,0.2407882085840939,0.2760484877256875
d,1.17,0.22161307631383034,0.2379046705282226,0.2723998773313051
d,1.18,0.21923528339610246,0.23509906791274493,0.2687974003536513
d,1.19,0.21692735569829294,0.2324237928594746,0.2652270199683483
d,1.2,0.2147348840963294,0.22985001754579248,0.26179264148574644
d,1.21,0.21261156184570756,0.22731299629699483,0.25845033760045905
d,1.22,0.21055949394040516,0.22485775926503998,0.25515696424313006
d,1.23,0.20858128376097124,0.22246339705060308,0.2519290609161412
d,1.24,0.20667514769477127,0.2201361868908734,0.24873122549345963
d,1.25,0.20482000297560501,0.21782101197549383,0.24558485692207532
d,1.26,0.20297087540341427,0.21558272232857306,0.24248385801070058
d,1.27,0.20120424101045453,0.2134193810437195,0.2393675527554157
d,1.28,0.1994937758992346,0.21127848163699758,0.23636795905594574
d,1.29,0.19783776822204802,0.20918543534066408,0.23342299629332533
d,1.3,0.1961756576791128,0.20712474416393156,0.2304884655205324
d,1.31,0.19453764461154346,0.20511582009187185,0.22760217083440257
d,1.32,0.19288619361046971,0.20308999883557421,0.22472631727596107
d,1.33,0.1912685154859634,0.20108835881079956,0.22190034451651408
d,1.34,0.18965418017935298,0.1990803252440378,0.2190438489728049
d,1.35,0.18806754690709754,0.1970826836436279,0.21623452522612163
d,1.36,0.18645397763312985,0.19512480883875527,0.21336146486186627
d,1.37,0.18485969185418888,0.19315939172235708,0.21055621162098004
d,1.38,0.18330055762591457,0.19118353997293225,0.207766331708301
d,1.39,0.18170029311754235,0.18922118198950938,0.20498053165238542
d,1.4,0.1800413111581109,0.1872447323416077,0.20215312794653217
d,1.41,0.1783953865463731,0.18530178777003484,0.19934581753623434
d,1.42,0.1767296684776165,0.183341403877119,0.196497965282393
d,1.43,0.17510124341355493,0.18136580682616701,0.19379954751961767
d,1.44,0.17341908159265304,0.1793928166353651,0.19099335513561116
d,1.45,0.1717247117326351,0.1773997162636266,0.18822284499261785
d,1.46,0.17001572744353596,0.17538237231112136,0.18547254996150925
d,1.47,0.16827375731719083,0.1733216203059384,0.18272111707658203
d,1.48,0.16656385474694263,0.17127956197220673,0.17997476913943686
d,1.49,0.16481124732578883,0.16922999698180502,0.1772110964294028
d,1.5,0.16303968685588488,0.16719275120306593,0.17445870290237916
d,1.51,0.16121527591851723,0.16510958307862994,0.17171236329487224
d,1.52,0.15942556578039058,0.1630348468025739,0.16895681745903207
d,1.53,0.15758686597399735,0.1609607853793366,0.16624334204624355
d,1.54,0.15567167120934655,0.1588364848579391,0.1635099107352266
d,1.55,0.15374403159677225,0.1566900366560463,0.1607955097989326
d,1.56,0.15177659075173192,0.15452307476792593,0.1581587046375155
d,1.57,0.14977403312404028,0.15236960573872035,0.1556170211028563
d,1.58,0.14775273121701563,0.150165316795909,0.15301557444600858
d,1.59,0.14569012797204905,0.1479398342216925,0.1503639242003643
d,1.6,0.14354986607077208,0.14570369043817089,0.14776462512918803
d,1.61,0.14136485591338777,0.14347243834969345,0.1452144525795324
d,1.62,0.13913079549386154,0.14120296352934045,0.14265273678111487
d,1.63,0.13681386371432647,0.13885990088684208,0.14017841124563904
d,1.64,0.13452824877927785,0.13647852620052564,0.13777471089196092
d,1.65,0.13215172873139125,0.1340405511392952,0.13547103703524407
d,1.66,0.12965187842376968,0.13162022476353313,0.13319291003311173
d,1.67,0.1270669394400067,0.12921892800598106,0.13093502206271715
d,1.68,0.1244305736455944,0.1268731750093996,0.128669249126343
d,1.69,0.1217893256429703,0.12452633748187579,0.12640590479763644
d,1.7,0.1191259536514683,0.1221853978221787,0.1241437505802466
d,1.71,0.11644642363564779,0.11984289919261878,0.1218873311127753
d,1.72,0.11375482365400669,0.11748715520075556,0.1196429355746232
d,1.73,0.11107121588130599,0.1151224565429011,0.11738009502310744
d,1.74,0.10842758104877767,0.1127430683129565,0.11511494950077561
d,1.75,0.10578245306829044,0.11038512231048525,0.11284376781472075
d,1.76,0.10312571746535609,0.1080107183441709,0.1105755216008545
d,1.77,0.10052964511579138,0.10565589799387966,0.10830591525798747
d,1.78,0.09797683592617866,0.10328927903396345,0.10600920086810614
d,1.79,0.09543505248175238,0.10095428701374029,0.10372812189421446
d,1.8,0.09287616392088949,0.09859065905187371,0.10141814935474999
d,1.81,0.09031598475112228,0.09621470096821455,0.09913208504415517
d,1.82,0.08772682528479364,0.09387175800170466,0.09682142899917345
d,1.83,0.08514036209671035,0.09151066603086266,0.09451868322749582
d,1.84,0.0825883828671017,0.08914380134834494,0.09222272039367067
d,1.85,0.0800389930716822,0.0868055199824406,0.08991641102189034
d,1.86,0.07752653233852147,0.08445904407537184,0.08762283380869719
d,1.87,0.07500598502543127,0.08212827628239855,0.0853264288057588
d,1.88,0.0725190631796292,0.07981037149293735,0.0830443333727727
d,1.89,0.07004894961355665,0.07751321131247925,0.08074843320439863
d,1.9,0.06760197866775318,0.07521681916641736,0.07848046592737806
d,1.91,0.06517766276788294,0.07293911380085585,0.07622141493736251
d,1.92,0.06276665121863627,0.0706761110263343,0.07397387058092499
d,1.93,0.06038427204565873,0.06842451657480865,0.07173959542208248
d,1.94,0.058032476713930914,0.06618223630215381,0.06951188119795504
d,1.95,0.05570692129952033,0.0639578994075145,0.0672956728644942
d,1.96,0.05339500229716713,0.06174456719055215,0.06510950849895211
d,1.97,0.05111171234728642,0.0595660510564684,0.06293433308544437
d,1.98,0.04884595000486482,0.057383332081914804,0.06077441336013584
d,1.99,0.04661673057250836,0.0552307492026739,0.058647243217434634
d,2.0,0.04441240924203313,0.0531052171235387,0.056540475475849776
d,2.01,0.04224966197888132,0.050993675952899456,0.05444767761401077
d,2.02,0.04011264085868172,0.048899483534905405,0.05237776896810138
d,2.03,0.03800080846848286,0.046826397318342254,0.05033485610927494
d,2.04,0.03592605628858939,0.044787988243162255,0.0483161040651803
d,2.05,0.033869733141720974,0.042765118475998,0.0463125068894232
d,2.06,0.03184823251693829,0.0407608195381339,0.04432885001829451
d,2.07,0.029866494388358793,0.03879314076679395,0.04236155958054593
d,2.08,0.027909337596029503,0.03684208251655581,0.04043066349973981
d,2.09,0.025989576047070834,0.0349246452535248,0.03851390246185866
d,2.1,0.024101139746723052,0.0330353314146427,0.036617429959739434
d,2.11,0.022243507023433536,0.0311704335630649,0.03474998457244998
d,2.12,0.02042254673123553,0.02932736719025005,0.03291490990020825
d,2.13,0.018638241389130096,0.027512186359701,0.03110881658113568
d,2.14,0.01688643041870253,0.025725884139979647,0.029318202405250217
d,2.15,0.015171552307614364,0.023971403209700003,0.027576930699965956
d,2.16,0.013490983076142566,0.02225625716738365,0.025852539045148105
d,2.17,0.011842935653484606,0.020585784843285545,0.0241568318739884
d,2.18,0.010230956188456751,0.0189635544000022,0.022499348100979772
d,2.19,0.00865250375679549,0.0173726111835061,0.02085091152595805
d,2.2,0.007104115777414007,0.01577677305354765,0.019236914384756047
d,2.21,0.005598585298808826,0.0142024023735185,0.017648054546004866
d,2.22,0.004132706808024804,0.01266836506538565,0.016094339025786088
d,2.23,0.0027066310780086045,0.011158243675827701,0.014570565821913089
d,2.24,0.001302350694240071,0.009681440076704448,0.013073380997048597
d,2.25,-6.989741663071474e-05,0.0082359755437805,0.011608321440874142
d,2.26,-0.0014039641869606067,0.006825158175689849,0.010175580104112686
d,2.27,-0.0027032272801842646,0.005450937115784749,0.00877750393980929
d,2.28,-0.003958279168962344,0.0041192225245323,0.0074204370717506594
d,2.29,-0.005178244718307164,0.0028253404183484505,0.006092543811395484
d,2.3000000000000003,-0.006367674449458979,0.0015741731422600682,0.004795074095596396
d,2.31,-0.007524555098811278,0.0003535325257470001,0.0035393556131646377
d,2.32,-0.008648223225612924,-0.0008260822719482501,0.002311864558308984
d,2.33,-0.00973681731593293,-0.00197583664311895,0.0011172327114619927
d,2.34,-0.010782866245733486,-0.0030936269302064,-4.075777026711831e-05
d,2.35,-0.011799800330229067,-0.0041757357043758995,-0.0011743090630270845
d,2.36,-0.012778332758310106,-0.0052260391562913,-0.0022690172970559258
d,2.37,-0.013707050508759484,-0.0062305905319533506,-0.003329878877277344
d,2.38,-0.01460467553640526,-0.007215874452903251,-0.004365531005640827
d,2.39,-0.015453107770134623,-0.00815592984313345,-0.005363813241435946
d,2.4,-0.016249724698487098,-0.00905076253701325,-0.006326256258810686
d,2.41,-0.017029051424546936,-0.00991278798900635,-0.0072621326299296156
d,2.42,-0.017768838931573192,-0.010744841780017899,-0.008173299853719559
d,2.43,-0.01847965822000353,-0.01154699555903925,-0.009042523529524355
d,2.44,-0.019157360850473957,-0.0123175074715942,-0.009886989206381402
d,2.45,-0.019795620295701262,-0.013058236169893201,-0.010691165561611428
d,2.46,-0.02041035638802614,-0.0137788060081993,-0.011466965968860474
d,2.47,-0.020977880230047825,-0.014465154968179652,-0.012210684239372396
d,2.48,-0.021501771433976778,-0.015138167678097753,-0.012921488911789002
d,2.49,-0.021981387136394026,-0.015768037950438997,-0.013606187624561868
d,2.5,-0.02242667098170932,-0.01637526297059295,-0.014253472248397599
d,2.51,-0.02284682442446854,-0.01695154748224105,-0.014867370729229126
d,2.52,-0.023223002116345044,-0.0174990075154655,-0.015452898749290565
d,2.53,-0.023584576122143236,-0.0180067403285451,-0.016008141463431727
d,2.54,-0.02391712909457381,-0.018480071382701097,-0.01653010587465777
d,2.5500000000000003,-0.024234369494469186,-0.01893588273207125,-0.017019961703139116
d,2.56,-0.024531945089847507,-0.0193603454746917,-0.017478385187261133
d,2.57,-0.02479948557665271,-0.0197595273131438,-0.01790988038746007
d,2.58,-0.025043371923200157,-0.0201304730656247,-0.018311866132761877
d,2.59,-0.025264469719575824,-0.0204711783293764,-0.018692012609738393
d,2.6,-0.025462408823311106,-0.020797682491177,-0.019045193079919996
d,2.61,-0.02563493373627526,-0.02109153897674765,-0.019369816954232247
d,2.62,-0.025793801398302604,-0.02135819776117725,-0.019671459777456102
d,2.63,-0.025932429483887198,-0.02159366378893135,-0.019950898864547918
d,2.64,-0.0260523851262883,-0.0218105691008853,-0.02020059010597749
d,2.65,-0.026133258563344114,-0.022010722286278046,-0.02043466749332512
d,2.66,-0.026203422718869367,-0.022182309194299497,-0.020631644611668717
d,2.67,-0.02625125863652108,-0.022334554450670098,-0.020808376874009746
d,2.68,-0.026272692256419938,-0.0224643042756766,-0.020957927182553307
d,2.69,-0.02627570641896827,-0.02256664435416205,-0.021076492055824205
d,2.7,-0.02625683403927316,-0.02264544360568515,-0.021175052411568123
d,2.71,-0.026216591589626595,-0.022707919644242097,-0.021248828852440678
d,2.72,-0.026154755075845033,-0.0227499653979095,-0.02130250857318563
d,2.73,-0.02607369962868505,-0.022771010456052503,-0.021337866131513884
d,2.74,-0.025974653164989658,-0.02277214412983715,-0.021362820778235526
d,2.75,-0.02585333978325208,-0.0227553670293766,-0.021370344120026113
d,2.76,-0.025717213381728443,-0.0227102525827452,-0.02135333302762628
d,2.77,-0.025559932413757327,-0.02265617511057825,-0.02132340412299065
d,2.78,-0.02538421592297447,-0.0225842334582901,-0.021280270352202976
d,2.79,-0.025197190371718695,-0.02248135066233125,-0.021210481472628412
d,2.8000000000000003,-0.02499103585655538,-0.022365860911469602,-0.021126236807080374
d,2.81,-0.02475744885218963,-0.022226811257834753,-0.02102126052576514
d,2.82,-0.024519956903187083,-0.0220757331501474,-0.02090236409278958
d,2.83,-0.024261700801693126,-0.02189926526414035,-0.020766483945652718
d,2.84,-0.023995734493462467,-0.02171721322908445,-0.020613146205335418
d,2.85,-0.02371552757516124,-0.021514584560944745,-0.02044266639137514
d,2.86,-0.023415023763761325,-0.0212971172385783,-0.020249347007871288
d,2.87,-0.0230986880385222,-0.0210719574164965,-0.020047022203400964
d,2.88,-0.022781978721003744,-0.020831309597788547,-0.01983223496501198
d,2.89,-0.02244342484923986,-0.02057329490600175,-0.01960661439404505
d,2.9,-0.02210353375823792,-0.02030564011610675,-0.0193554033337059
d,2.91,-0.0217495783800146,-0.020029656027196148,-0.01909510365340087
d,2.92,-0.02138850969119576,-0.01974386098674745,-0.0188225071790426
d,2.93,-0.02101586276862248,-0.0194521987900838,-0.01853498809473762
d,2.94,-0.020628979070851764,-0.01914883628041455,-0.018235218782505964
d,2.95,-0.020243145561408948,-0.0188358729641568,-0.017926687014909404
d,2.96,-0.019844584524876745,-0.01851448305473765,-0.01760344747645391
d,2.97,-0.019445642643358997,-0.0181904790873987,-0.01727865608878056
d,2.98,-0.01903525155448246,-0.017856875355214498,-0.016940249049771816
d,2.99,-0.0186141490877069,-0.0175146152784432,-0.01659391572910684
d,3.0,-0.01820131625099272,-0.01715918481457565,-0.0162464936405738
d,3.01,-0.017778300964527132,-0.0168064782584963,-0.015892747050770303
d,3.02,-0.017359277675287492,-0.01644485263529495,-0.015529678935383522
d,3.03,-0.016930021066540287,-0.016075405078998798,-0.015166402656064514
d,3.04,-0.016501858195082503,-0.0157012804866068,-0.014793865655321864
d,3.0500000000000003,-0.0160680560613598,-0.01532146274119875,-0.01442520161558623
d,3.06,-0.01563710199410174,-0.014940289281444547,-0.014054988679176284
d,3.0700000000000003,-0.015214243477155075,-0.0145520153981272,-0.013665803856269556
d,3.08,-0.014782023130213845,-0.0141622006176362,-0.013282917789275069
d,3.09,-0.014351965408886658,-0.013768889100017351,-0.012892169892820833
d,3.1,-0.013911853130105796,-0.013365425352975052,-0.012505796473839323
d,3.11,-0.013475633704914922,-0.01296136522780945,-0.012112900386287987
d,3.12,-0.01303908081359629,-0.0125538003995808,-0.01171838688040111
d,3.13,-0.012607807226337038,-0.01214187723772095,-0.011320770819189686
d,3.14,-0.012175231913378973,-0.01172837570917835,-0.01091647296120411
d,3.15,-0.01174517341629888,-0.0113180014577232,-0.0105191762211912
d,3.16,-0.011318022772427263,-0.01089960427409135,-0.0101130316049819
d,3.17,-0.010889327571937663,-0.010480625690372,-0.00971304330803057
d,3.18,-0.010471664505695887,-0.0100603552415587,-0.009305814219932486
d,3.19,-0.010052589230868079,-0.0096362383268811,-0.008900248519541585
d,3.2,-0.009640578074733291,-0.009208762172122752,-0.008498832631041498
d,3.21,-0.009229281793340005,-0.00878470685108245,-0.008092383307065248
d,3.22,-0.008820061792719908,-0.008363347155555999,-0.007676617566988131
d,3.23,-0.008420064171646096,-0.0079439590694436,-0.007265570099892324
d,3.24,-0.008025418843445974,-0.0075313817374512496,-0.006848417191122537
d,3.25,-0.007630034220294758,-0.0071218575901279,-0.006435477125496338
d,3.26,-0.007237539704862093,-0.006714872283699798,-0.006019549096715308
d,3.27,-0.006849034274682171,-0.00630932953801905,-0.00560701222362523
d,3.28,-0.006466671224378931,-0.0059138619639472504,-0.005202982562001843
d,3.29,-0.006088210417679294,-0.005519934199652651,-0.004796413210122775
d,3.3000000000000003,-0.005715152242762588,-0.00513112511679905,-0.004394424462804668
d,3.31,-0.005345133437256147,-0.00475240635096655,-0.003996903983443788
d,3.3200000000000003,-0.004985216843797225,-0.00437995766525495,-0.0036128789178725045
d,3.33,-0.004628621588966216,-0.0040112715980084,-0.0032257537912700365
d,3.34,-0.004274661469772231,-0.0036429254255597497,-0.002842383849495958
d,3.35,-0.003921926385755961,-0.0032851619906238,-0.0024553458083135184
d,3.36,-0.0035808304490666646,-0.0029319352332938505,-0.0020835281651890207
d,3.37,-0.00323807499239695,-0.00259023073073055,-0.0017176727057686705
d,3.38,-0.0029009314043070794,-0.0022508124611086496,-0.0013521658273674116
d,3.39,-0.002571537743317102,-0.0019187561035024,-0.0009920863049336824
d,3.4,-0.0022465577199542565,-0.0015916632151892003,-0.0006314159171291325
d,3.41,-0.0019233180557863838,-0.0012698061569541498,-0.0002795230904736681
d,3.42,-0.0016075711705250137,-0.0009544387283942499,6.59830859449741e-05
d,3.43,-0.0013035832834816098,-0.00064573957819175,0.000407365200804926
d,3.44,-0.0010031269770221078,-0.00034072720501605007,0.0007385669035158118
d,3.45,-0.0007103683750512461,-4.188875929114875e-05,0.0010647953779200098
d,3.46,-0.0004227369482403421,0.00024866121401571244,0.001381722032093594
d,3.47,-0.00014236189007628378,0.00053383402426025,0.0016863769271671996
d,3.48,0.00012838087425752403,0.00081124993628935,0.0019831355214958925
d,3.49,0.0003947816339976159,0.0010839234905713284,0.0022696467451250035
d,3.5,0.000656943273479262,0.0013504525608184,0.0025412544898306614
d,3.51,0.0009093307098151761,0.0016106758300997001,0.002820100812741384
d,3.52,0.001156853533064646,0.0018605012767431,0.0030882009511072894
d,3.53,0.001402294770304914,0.0021048405041238496,0.0033492717535317895
d,3.54,0.001639099345381322,0.00234252582988245,0.0036044288848129896
d,3.5500000000000003,0.001868158370029418,0.0025702365472227004,0.003844761423147534
d,3.56,0.0020936233226174017,0.00279493611745275,0.004086416026133733
d,3.5700000000000003,0.0023066495493840665,0.00301396053307845,0.0043171831608426504
d,3.58,0.002515775451580838,0.0032208836322728997,0.00454462491135375
d,3.59,0.0027173359537023523,0.00342222323029965,0.004763009330807615
d,3.6,0.002909367120274938,0.00361761018259245,0.004968463651571486
d,3.61,0.003099262056002872,0.0038074754034429495,0.005175666711135392
d,3.62,0.00327994095649307,0.00399100582235635,0.005369390536912669
d,3.63,0.003453971943132512,0.0041599609327353,0.005551141673654208
d,3.64,0.003622675412331458,0.0043267017353529995,0.005722305924099846
d,3.65,0.00378410349890716,0.0044885359818586995,0.00589011679968016
d,3.66,0.00393688515436833,0.0046400949825514005,0.0060515987860052575
d,3.67,0.00408508485140365,0.004789835925300551,0.006211728146394923
d,3.68,0.004227587394995693,0.0049254751889181,0.006360468770515184
d,3.69,0.0043611383876820155,0.005058271801949749,0.006500057802467824
d,3.7,0.0044885147225627205,0.005185146290822151,0.006628172005814585
d,3.71,0.004607967731457144,0.005305742543061301,0.006751664985163269
d,3.72,0.004722576242581444,0.005418575787523651,0.006860249090557492
d,3.73,0.0048314098102141935,0.005523691759583199,0.006971153225276457
d,3.74,0.004933697513088038,0.005624996188266351,0.0070811767928452745
d,3.75,0.005032170542314946,0.00571927697770625,0.007177289712468358
d,3.76,0.005119264472274063,0.00580622049827105,0.007270983860202178
d,3.77,0.005202095092432204,0.0058885509788083,0.007361737230620403
d,3.78,0.005276798182403854,0.005962057422786399,0.007442711329806253
d,3.79,0.005347435587319127,0.0060286879766407505,0.007520176062708718
d,3.8,0.005410413622194094,0.0060902862921635,0.0075925705573263655
d,3.81,0.00547095189507965,0.00614800644748665,0.0076592050611388705
d,3.82,0.005523814451417994,0.0061992694788005,0.007720069032850903
d,3.83,0.00557298781321094,0.0062454454790637,0.007774266145605435
d,3.84,0.005617480793339336,0.0062864081344698505,0.007822618501953557
d,3.85,0.005653893765733869,0.0063198750194399,0.007864107345921904
d,3.86,0.005686930291405876,0.006346799784456351,0.007901252169403891
d,3.87,0.005711544707584988,0.00637171751285855,0.00793284213767899
d,3.88,0.005735138333651904,0.0063893633346807505,0.00795915916430632
d,3.89,0.005751418450017931,0.006404962522786701,0.007982188308180675
d,3.9,0.005764945431774366,0.00641537714318115,0.007995929387505285
d,3.91,0.005771220243452129,0.0064194254687021494,0.008004391771546849
d,3.92,0.00577338589523126,0.0064203054101647505,0.008007309110530585
d,3.93,0.005773376529386522,0.0064149616354371,0.008005402473057614
d,3.94,0.0057685732950177315,0.00640388651170305,0.007997054468203433
d,3.95,0.005760352838557496,0.006386900045512351,0.007985101625860056
d,3.96,0.00574515081708393,0.0063656705036939,0.00796469535043636
d,3.97,0.005728363806098289,0.00634375689650905,0.00794093671734028
d,3.98,0.005705993380940098,0.00631777519551915,0.007911444594515132
d,3.99,0.005677536479192846,0.0062872789396224,0.007870761907004413
d,4.0,0.005647651284093336,0.006252172842080449,0.007825486123162554
