endpoint,profile,optimizer_success,data_chi2_per_row,data_chi2,total_chi2,total_chi2_per_row,matching_nuisance_sigma,nlo_scale_nuisance_sigma,max_absolute_pull,min_prediction,max_prediction,pass_operational_gate
lambda1_start_expansion96_s382_cont120000,central_0p20_0p30,True,0.9393066821397223,22.543360371353334,25.645213760185573,1.0685505733410656,1.3540516076216036,0.9256067831810101,2.436021630784041,1.4228088495377178,3.9070498793399535,True
lambda1_start_expansion96_s382_cont120000,late_0p22_0p32,True,0.9498974658156366,22.797539179575274,25.865775874114213,1.0777406614214255,1.3500109812945862,0.8835542513309365,2.394478689256683,1.4201491045296644,3.9104585500019,True
lambda1_start_expansion96_s383_cont120000,early_0p18_0p28,True,0.9134663654629893,21.923192771111747,25.00660328471658,1.0419418035298575,1.3576939574075044,0.9621862758240678,2.467406491162644,1.4306517895411457,3.9072813964202417,True
lambda1_start_expansion96_s383_cont120000,central_0p20_0p30,True,0.9371605164340812,22.491852394417943,25.582777744459563,1.0659490726858152,1.3514951087498999,0.9289381234206706,2.4320574763334233,1.4235035922963402,3.9077237549374235,True
lambda1_start_expansion96_s383_cont120000,late_0p22_0p32,True,0.9467237225884523,22.721369342122863,25.782181841504542,1.0742575767293558,1.3477856824901955,0.8897258754508146,2.3849312841864005,1.4212548819690487,3.9113155132107145,True
lambda1_start_expansion96_s384_cont120000,early_0p18_0p28,True,0.915267049464569,21.966409187149655,25.08000453846435,1.0450001891026812,1.365933794376447,0.9568736538573822,2.469655764970714,1.429396184400334,3.9060299865418484,True
lambda1_start_expansion96_s384_cont120000,central_0p20_0p30,True,0.9416567675592468,22.59976242142192,25.72175613887313,1.0717398391197137,1.3583279145561853,0.9189442327966444,2.441905930406806,1.4212107182832376,3.906443245187038,True
lambda1_start_expansion96_s384_cont120000,late_0p22_0p32,True,0.9538840192339032,22.893216461613676,25.977780083560383,1.0824075034816827,1.3534799939794873,0.8722958278920824,2.4087482062327656,1.4179134206126336,3.909505520225585,True
lambda1_start_expansion96_s385_cont120000,early_0p18_0p28,True,0.9158791474837619,21.981099539610284,25.102627398799342,1.045942808283306,1.368425336962392,0.9559482725135521,2.4698893474820816,1.4292160812208559,3.906592349884072,True
lambda1_start_expansion96_s385_cont120000,central_0p20_0p30,True,0.9425295531238301,22.62070927497193,25.7493607660284,1.07289003191785,1.3606407568924832,0.9168837532581234,2.44441039775675,1.4207740781824825,3.907008502572701,True
lambda1_start_expansion96_s385_cont120000,late_0p22_0p32,True,0.9551949747566626,22.9246793941599,26.012168194275734,1.0838403414281557,1.3555265591498462,0.8682437761816023,2.416653796859381,1.4171957117559673,3.9097333360764357,True
lambda1_start_expansion96_s386_cont120000,early_0p18_0p28,True,0.9164992925248673,21.995983020596817,25.078845429662756,1.044951892902615,1.356554070240098,0.9599210637153157,2.465451693393564,1.4304519117113554,3.902447692775375,True
lambda1_start_expansion96_s386_cont120000,central_0p20_0p30,True,0.9410526793578015,22.58526430458723,25.6790666608881,1.0699611108703375,1.3495016253802865,0.9275733010869507,2.4298297793189225,1.4236634447888636,3.901801926071549,True
lambda1_start_expansion96_s386_cont120000,late_0p22_0p32,True,0.9503555916796008,22.808534200310426,25.877226559469307,1.078217773311221,1.3458635744371241,0.8904195131575904,2.377325326412331,1.4218332565700846,3.905591384932974,True
lambda1_start_expansion96_s387_cont120000,early_0p18_0p28,True,0.9160919057742545,21.986205738582107,25.07412009281282,1.0447550038672009,1.358130117905748,0.9600396872745327,2.4668954945486647,1.430411057952793,3.9031126107776717,True
lambda1_start_expansion96_s387_cont120000,central_0p20_0p30,True,0.9412160586940942,22.58918540865826,25.687857070961382,1.0703273779567242,1.351169357480341,0.9267909983689876,2.432648270468486,1.4233968900698195,3.9028869115941105,True
lambda1_start_expansion96_s387_cont120000,late_0p22_0p32,True,0.9512982913851514,22.83115899324364,25.90225900733695,1.079260791972373,1.3474187409721377,0.8876549007183644,2.3833988141129563,1.421224032129912,3.90671943618862,True
lambda1_start_expansion96_s388_cont120000,early_0p18_0p28,True,0.9164001691270135,21.993604059048327,25.08895603023864,1.04537316792661,1.3607627699712062,0.9592899235328133,2.4666083802183634,1.430261022735434,3.9041912770876923,True
lambda1_start_expansion96_s388_cont120000,central_0p20_0p30,True,0.9414065338741343,22.59375681297922,25.697709619499282,1.07073790081247,1.3536785825048512,0.9250450011790695,2.434100469911915,1.4230040940106854,3.903907820424547,True
lambda1_start_expansion96_s388_cont120000,late_0p22_0p32,True,0.9516014225202709,22.8384341404865,25.910657829552257,1.0796107428980106,1.3496740820972193,0.8842424680929625,2.38995379960946,1.420585748320113,3.9072935279309724,True
lambda1_start_expansion96_s389_cont120000,early_0p18_0p28,True,0.91663163178224,21.999159162773765,25.091291232103895,1.045470468004329,1.360302473938395,0.9614115136363923,2.466691233958607,1.4308913420527014,3.9046216207731472,True
lambda1_start_expansion96_s389_cont120000,central_0p20_0p30,True,0.9414986067315493,22.595966561557184,25.69557472474348,1.0706489468643117,1.3538243833877697,0.9280949327867413,2.4336104603917885,1.4238801233835099,3.9045606900687972,True
lambda1_start_expansion96_s389_cont120000,late_0p22_0p32,True,0.9516026375587806,22.838463301410734,25.904706992945464,1.0793627913727277,1.3501667055230286,0.8876283376826202,2.389006773820618,1.4214163638571746,3.9080732933479365,True
lambda1_start_expansion96_s390_cont120000,early_0p18_0p28,True,0.9157817501728601,21.978762004148646,25.07760260642064,1.04490010860086,1.3626408948739965,0.961161698342945,2.4676711394776727,1.4306952380741873,3.9063126718609356,True
lambda1_start_expansion96_s390_cont120000,central_0p20_0p30,True,0.9407548806650068,22.578117135960163,25.683051585783996,1.0701271494076665,1.356188033310554,0.9265866329658723,2.4359738517779723,1.4233355336376516,3.906619022354145,True
lambda1_start_expansion96_s390_cont120000,late_0p22_0p32,True,0.9513957153315683,22.833497167957642,25.90170924656939,1.0792378852737246,1.3522498071716813,0.8839621139072901,2.3958934372325507,1.420525643094455,3.909910698054519,True
lambda1_start_expansion96_s391_cont120000,early_0p18_0p28,True,0.9143657162636853,21.94477719032845,25.0511638967591,1.0437984956982957,1.3645926783018023,0.9591607378523256,2.469337267615813,1.4298933778010117,3.908721599642416,True
lambda1_start_expansion96_s391_cont120000,central_0p20_0p30,True,0.9394266177967792,22.546238827122703,25.657850053649703,1.0690770855687377,1.357793995910274,0.9220787797533483,2.440788763338433,1.4218512813646655,3.909441972132915,True
lambda1_start_expansion96_s391_cont120000,late_0p22_0p32,True,0.9508603063208824,22.82064735170118,25.89210323218713,1.0788376346744637,1.3532621467253885,0.8762861520492073,2.4090060497280783,1.4186451944566376,3.912287643894226,True
lambda1_start_expansion96_s392_cont120000,early_0p18_0p28,True,0.9184447779296591,22.04267467031182,25.146629336460723,1.0477762223525302,1.3643957821515549,0.9605720922891308,2.4656418758752596,1.430965452158552,3.904176786948325,True
lambda1_start_expansion96_s392_cont120000,central_0p20_0p30,True,0.9437148420138054,22.649156208331334,25.758482012214486,1.0732700838422702,1.3576694229473667,0.9265319325131394,2.4344397560181292,1.423855051098949,3.903746561356596,True
lambda1_start_expansion96_s392_cont120000,late_0p22_0p32,True,0.9540790155238192,22.89789637257166,25.96904382953822,1.0820434928974259,1.353784014452636,0.8842802645650848,2.394269706516985,1.4210836323533205,3.9068203657681075,True
lambda1_start_expansion96_s393_cont120000,early_0p18_0p28,True,0.9153347499054663,21.968033997731194,25.05154372784867,1.0438143219936946,1.3573653762409812,0.9615813776946147,2.4665347492279026,1.430743664554003,3.904514423030013,True
lambda1_start_expansion96_s393_cont120000,central_0p20_0p30,True,0.9396554521902459,22.5517308525659,25.64438207024075,1.0685159195933644,1.3508702074905024,0.92903692050724,2.431103144172255,1.4238566619331892,3.9044450030176265,True
lambda1_start_expansion96_s393_cont120000,late_0p22_0p32,True,0.9492033167746811,22.780879602592346,25.845337321006582,1.076889055041941,1.34730424835972,0.8907783835929767,2.381149363045097,1.4217754711679758,3.908217186245592,True
lambda1_start_expansion96_s394_cont120000,early_0p18_0p28,True,0.91767853672523,22.024284881405517,25.094004836383352,1.0455835348493063,1.352370570884819,0.9612210659391202,2.463628726189647,1.430986875172337,3.900529608151989,True
lambda1_start_expansion96_s394_cont120000,central_0p20_0p30,True,0.9416206561244996,22.598895746987985,25.68093492433012,1.0700389551804217,1.3455523087257415,0.9313181105173186,2.4251042812850723,1.4248461074732568,3.8993735879017746,True
lambda1_start_expansion96_s394_cont120000,late_0p22_0p32,True,0.9497847095619839,22.79483302948762,25.856905322808256,1.0773710551170106,1.3424457830378311,0.8981226870297279,2.364863876553642,1.423631845217973,3.9034657007237787,True
lambda1_start_expansion96_s395_cont120000,early_0p18_0p28,True,0.9154730444063081,21.971353065751394,25.06791257789431,1.044496357412263,1.3610205631558487,0.9592319837829155,2.4678482141625913,1.4300878025229269,3.905272692261876,True
lambda1_start_expansion96_s395_cont120000,central_0p20_0p30,True,0.9406400026512539,22.575360063630093,25.6804771966102,1.0700198831920917,1.3540026975752724,0.9241916247534604,2.4362869795910163,1.422601266518597,3.905370907403881,True
lambda1_start_expansion96_s395_cont120000,late_0p22_0p32,True,0.9513089307419035,22.831414337805683,25.903632335356043,1.0793180139731684,1.3498740532080815,0.8821074972703153,2.394756821771485,1.4199826073663435,3.908754569205177,True
lambda1_start_expansion96_s396_cont120000,early_0p18_0p28,True,0.9153010147596675,21.967224354232016,25.05501322386825,1.0439588843278438,1.3582996855860214,0.960660019997717,2.4674756647638127,1.4304694482571063,3.9041789615537947,True
lambda1_start_expansion96_s396_cont120000,central_0p20_0p30,True,0.9402597791568011,22.566234699763225,25.664207359658665,1.069341973319111,1.351560722343826,0.9272785121121536,2.4331210568366446,1.4233886518822199,3.904239617365628,True
lambda1_start_expansion96_s396_cont120000,late_0p22_0p32,True,0.9504235882766752,22.8101661186402,25.879701707620487,1.078320904484187,1.3478208747424052,0.8877383227881864,2.3845953471933647,1.4211326491399343,3.9080828508985928,True
lambda1_start_expansion96_s397_cont120000,early_0p18_0p28,True,0.9166758048496056,22.000219316390538,25.07348864419316,1.0447286935080482,1.3544952364614133,0.9628156735122166,2.4637948881917406,1.4313339017711069,3.9031174381244877,True
lambda1_start_expansion96_s397_cont120000,central_0p20_0p30,True,0.9400111109009993,22.560266661623984,25.642529461231305,1.0684387275513043,1.3482114690061127,0.9326553374345576,2.4254023245341547,1.4250810848807036,3.902360954180374,True
lambda1_start_expansion96_s397_cont120000,late_0p22_0p32,True,0.9481050464230165,22.754521114152396,25.812137895043705,1.075505745626821,1.3450978369525441,0.898252784094032,2.368732352992315,1.4235844356452134,3.906172688580448,True
lambda1_start_expansion96_s398_cont120000,early_0p18_0p28,True,0.9148076519449662,21.955383646679188,25.04846334458513,1.043685972691047,1.3600964948154504,0.95991452693621,2.467898422633577,1.4301836173313422,3.905941885627942,True
lambda1_start_expansion96_s398_cont120000,central_0p20_0p30,True,0.9396385423368688,22.551325016084856,25.652705574875995,1.0688627322864999,1.353277577836774,0.9251883660964271,2.4355591587649745,1.4227435336763519,3.9061685665724144,True
lambda1_start_expansion96_s398_cont120000,late_0p22_0p32,True,0.9501134262780998,22.80272223067439,25.87175386187602,1.077989744244834,1.3492283335037276,0.8836266241679098,2.3930267575863367,1.4201871474967398,3.9095973167718103,True
