dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_300,E288_300:74,,1.5,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.018,0.004,0.018,0.004,,,,,0.17647058823529413,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,74
E288_300,E288_300:75,,1.7,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.0102,0.0034,0.0102,0.0034,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,75
E288_300,E288_300:76,,1.9,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.0023,0.0013,0.0023,0.0013,,,,,0.22352941176470587,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,76
E288_300,E288_300:77,,2.1,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.007,0.003,0.007,0.003,,,,,0.24705882352941178,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,77
E288_300,E288_300:78,,2.3,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.0016,0.0012,0.0016,0.0012,,,,,0.27058823529411763,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,78
E288_300,E288_300:79,,2.5,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.00088,0.00089,0.00088,0.00089,,,,,0.29411764705882354,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,79
E288_300,E288_300:80,,3.1,,,8.5,8.0,9.0,0.21,0.198488402,0.222917779,0.151592794,0.142675571,0.160510017,0.442021834,0.290429041,23.72340616,300.0,0.001,0.001,0.001,0.001,,,,,0.3647058823529412,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,80
E288_300,E288_300:81,,0.1,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.091,0.021,0.091,0.021,,,,,0.010526315789473684,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,81
E288_300,E288_300:82,,0.3,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.066,0.01,0.066,0.01,,,,,0.031578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,82
E288_300,E288_300:83,,0.5,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.066,0.008,0.066,0.008,,,,,0.05263157894736842,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,83
E288_300,E288_300:84,,0.7,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.069,0.009,0.069,0.009,,,,,0.07368421052631578,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,84
E288_300,E288_300:85,,0.9,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.05,0.007,0.05,0.007,,,,,0.09473684210526316,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,85
E288_300,E288_300:86,,1.1,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.05,0.0077,0.05,0.0077,,,,,0.11578947368421054,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,86
E288_300,E288_300:87,,1.3,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.03,0.0056,0.03,0.0056,,,,,0.1368421052631579,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,87
E288_300,E288_300:88,,1.5,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.0166,0.004,0.0166,0.004,,,,,0.15789473684210525,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,88
E288_300,E288_300:89,,1.7,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.0097,0.0033,0.0097,0.0033,,,,,0.17894736842105263,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,89
E288_300,E288_300:90,,1.9,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.0022,0.0013,0.0022,0.0013,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,90
E288_300,E288_300:91,,2.1,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.0067,0.0029,0.0067,0.0029,,,,,0.2210526315789474,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,91
E288_300,E288_300:92,,2.3,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.00155,0.00112,0.00155,0.00112,,,,,0.2421052631578947,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,92
E288_300,E288_300:93,,2.5,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.00084,0.00084,0.00084,0.00084,,,,,0.2631578947368421,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,93
E288_300,E288_300:94,,3.1,,,9.5,9.0,10.0,0.21,0.199640755,0.221484238,0.16942724,0.160510017,0.178344463,0.494024403,0.324597163,23.72340616,300.0,0.00096,0.00098,0.00096,0.00098,,,,,0.3263157894736842,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,94
E288_300,E288_300:95,,0.1,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0187,0.0072,0.0187,0.0072,,,,,0.009523809523809525,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,95
E288_300,E288_300:96,,0.3,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0166,0.004,0.0166,0.004,,,,,0.02857142857142857,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,96
E288_300,E288_300:97,,0.5,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0121,0.0026,0.0121,0.0026,,,,,0.047619047619047616,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,97
