dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_400,E288_400:109,,4.5,,,9.5,9.0,10.0,0.03,0.028500417,0.031666124,0.02081103,0.019715713,0.021906348,0.357360072,0.336549042,27.39342987,400.0,0.00038,0.00019,0.00038,0.00019,,,,,0.47368421052631576,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,109
E288_400,E288_400:110,,0.1,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0365,0.0042,0.0365,0.0042,,,,,0.009523809523809525,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,110
E288_400,E288_400:111,,0.3,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0378,0.0025,0.0378,0.0025,,,,,0.02857142857142857,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,111
E288_400,E288_400:112,,0.5,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0323,0.0019,0.0323,0.0019,,,,,0.047619047619047616,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,112
E288_400,E288_400:113,,0.7,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0257,0.0016,0.0257,0.0016,,,,,0.06666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,113
E288_400,E288_400:114,,0.9,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0232,0.0014,0.0232,0.0014,,,,,0.08571428571428572,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,114
E288_400,E288_400:115,,1.1,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0199,0.0013,0.0199,0.0013,,,,,0.10476190476190476,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,115
E288_400,E288_400:116,,1.3,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0128,0.001,0.0128,0.001,,,,,0.12380952380952381,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,116
E288_400,E288_400:117,,1.5,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0082,0.0008,0.0082,0.0008,,,,,0.14285714285714285,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,117
E288_400,E288_400:118,,1.7,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.006,0.0006,0.006,0.0006,,,,,0.1619047619047619,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,118
E288_400,E288_400:119,,1.9,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0048,0.0006,0.0048,0.0006,,,,,0.18095238095238095,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,119
E288_400,E288_400:120,,2.1,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0032,0.0005,0.0032,0.0005,,,,,0.2,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,120
E288_400,E288_400:121,,2.3,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0025,0.0004,0.0025,0.0004,,,,,0.21904761904761902,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,121
E288_400,E288_400:122,,2.5,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.0014,0.0003,0.0014,0.0003,,,,,0.23809523809523808,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,122
E288_400,E288_400:123,,2.7,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.001,0.0003,0.001,0.0003,,,,,0.2571428571428572,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,123
E288_400,E288_400:124,,2.9,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.001,0.0003,0.001,0.0003,,,,,0.2761904761904762,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,124
E288_400,E288_400:125,,3.1,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.00028,0.00014,0.00028,0.00014,,,,,0.29523809523809524,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,125
E288_400,E288_400:126,,3.3,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.00058,0.00022,0.00058,0.00022,,,,,0.3142857142857143,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,126
E288_400,E288_400:127,,3.5,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.00035,0.00016,0.00035,0.00016,,,,,0.3333333333333333,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,127
E288_400,E288_400:128,,3.7,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,6e-05,6e-05,6e-05,6e-05,,,,,0.3523809523809524,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,128
E288_400,E288_400:129,,4.1,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,8e-05,8e-05,8e-05,8e-05,,,,,0.3904761904761904,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,129
E288_400,E288_400:130,,4.3,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,0.00016,0.00016,0.00016,0.00016,,,,,0.4095238095238095,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,130
E288_400,E288_400:131,,4.5,,,10.5,10.0,11.0,0.03,0.028636745,0.031499516,0.023001665,0.021906348,0.024096983,0.394976922,0.371975257,27.39342987,400.0,7e-05,7e-05,7e-05,7e-05,,,,,0.42857142857142855,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,131
E288_400,E288_400:132,,0.1,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00993,0.00214,0.00993,0.00214,,,,,0.008695652173913044,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,132
E288_400,E288_400:133,,0.3,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00699,0.00097,0.00699,0.00097,,,,,0.02608695652173913,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,133
E288_400,E288_400:134,,0.5,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00753,0.00086,0.00753,0.00086,,,,,0.043478260869565216,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,134
E288_400,E288_400:135,,0.7,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00509,0.0006,0.00509,0.0006,,,,,0.0608695652173913,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,135
E288_400,E288_400:136,,0.9,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00377,0.00047,0.00377,0.00047,,,,,0.0782608695652174,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,136
E288_400,E288_400:137,,1.1,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00334,0.00043,0.00334,0.00043,,,,,0.09565217391304348,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,137
E288_400,E288_400:138,,1.3,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00289,0.0004,0.00289,0.0004,,,,,0.11304347826086956,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,138
E288_400,E288_400:139,,1.5,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00231,0.00037,0.00231,0.00037,,,,,0.13043478260869565,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,139
E288_400,E288_400:140,,1.7,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.0012,0.00025,0.0012,0.00025,,,,,0.14782608695652175,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,140
E288_400,E288_400:141,,1.9,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00091,0.00022,0.00091,0.00022,,,,,0.16521739130434782,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,141
E288_400,E288_400:142,,2.1,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00052,0.00016,0.00052,0.00016,,,,,0.1826086956521739,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,142
E288_400,E288_400:143,,2.3,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00032,0.00013,0.00032,0.00013,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,143
E288_400,E288_400:144,,2.5,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00031,0.00012,0.00031,0.00012,,,,,0.21739130434782608,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,144
E288_400,E288_400:145,,2.7,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00016,0.0001,0.00016,0.0001,,,,,0.23478260869565218,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,145
E288_400,E288_400:146,,2.9,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,0.00021,0.00011,0.00021,0.00011,,,,,0.25217391304347825,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,146
E288_400,E288_400:147,,3.1,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,5e-05,5e-05,5e-05,5e-05,,,,,0.26956521739130435,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,147
E288_400,E288_400:148,,3.3,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,4.9e-05,4.9e-05,4.9e-05,4.9e-05,,,,,0.28695652173913044,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,148
E288_400,E288_400:149,,3.5,,,11.5,11.0,12.0,0.03,0.028750352,0.031363199,0.0251923,0.024096983,0.026287617,0.432593771,0.407401471,27.39342987,400.0,4.6e-05,4.6e-05,4.6e-05,4.6e-05,,,,,0.30434782608695654,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,149
E288_400,E288_400:150,,0.1,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00225,0.00085,0.00225,0.00085,,,,,0.008,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,150
E288_400,E288_400:151,,0.3,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00259,0.00054,0.00259,0.00054,,,,,0.024,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,151
E288_400,E288_400:152,,0.5,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00157,0.00035,0.00157,0.00035,,,,,0.04,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,152
E288_400,E288_400:153,,0.7,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00207,0.00034,0.00207,0.00034,,,,,0.055999999999999994,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,153
E288_400,E288_400:154,,0.9,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00154,0.00027,0.00154,0.00027,,,,,0.07200000000000001,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,154
E288_400,E288_400:155,,1.1,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00129,0.00024,0.00129,0.00024,,,,,0.08800000000000001,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,155
E288_400,E288_400:156,,1.3,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00097,0.0002,0.00097,0.0002,,,,,0.10400000000000001,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,156
E288_400,E288_400:157,,1.5,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00085,0.00018,0.00085,0.00018,,,,,0.12,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,157
E288_400,E288_400:158,,1.7,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00052,0.00014,0.00052,0.00014,,,,,0.136,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,158
E288_400,E288_400:159,,1.9,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00016,8e-05,0.00016,8e-05,,,,,0.152,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,159
E288_400,E288_400:160,,2.1,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00024,0.0001,0.00024,0.0001,,,,,0.168,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,160
E288_400,E288_400:161,,2.3,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00013,8e-05,0.00013,8e-05,,,,,0.184,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,161
E288_400,E288_400:162,,2.7,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,0.00012,7e-05,0.00012,7e-05,,,,,0.21600000000000003,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,162
E288_400,E288_400:163,,2.9,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,3.7e-05,3.7e-05,3.7e-05,3.7e-05,,,,,0.23199999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,163
E288_400,E288_400:164,,3.1,,,12.5,12.0,13.0,0.03,0.02884648,0.031249601,0.027382935,0.026287617,0.028478252,0.470210621,0.442827686,27.39342987,400.0,3.9e-05,3.9e-05,3.9e-05,3.9e-05,,,,,0.248,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,164
E288_400,E288_400:165,,0.1,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00087,0.00051,0.00087,0.00051,,,,,0.007407407407407408,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,165
E288_400,E288_400:166,,0.3,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00057,0.00023,0.00057,0.00023,,,,,0.022222222222222223,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,166
E288_400,E288_400:167,,0.5,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00062,0.0002,0.00062,0.0002,,,,,0.037037037037037035,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,167
E288_400,E288_400:168,,0.7,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00085,0.00021,0.00085,0.00021,,,,,0.05185185185185185,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,168
E288_400,E288_400:169,,0.9,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00038,0.00013,0.00038,0.00013,,,,,0.06666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,169
E288_400,E288_400:170,,1.1,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00035,0.00011,0.00035,0.00011,,,,,0.08148148148148149,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,170
E288_400,E288_400:171,,1.3,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00029,0.0001,0.00029,0.0001,,,,,0.0962962962962963,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,171
E288_400,E288_400:172,,1.5,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00019,8e-05,0.00019,8e-05,,,,,0.1111111111111111,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,172
E288_400,E288_400:173,,1.7,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,9e-05,5e-05,9e-05,5e-05,,,,,0.1259259259259259,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,173
E288_400,E288_400:174,,1.9,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,0.00011,7e-05,0.00011,7e-05,,,,,0.14074074074074072,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,174
E288_400,E288_400:175,,2.3,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,5.7e-05,4.1e-05,5.7e-05,4.1e-05,,,,,0.17037037037037037,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,175
E288_400,E288_400:176,,2.5,,,13.5,13.0,14.0,0.03,0.028928876,0.03115348,0.02957357,0.028478252,0.030668887,0.507827471,0.478253901,27.39342987,400.0,3e-05,3e-05,3e-05,3e-05,,,,,0.18518518518518517,A_direct_no_PreFactor,Data/global_dy_raw/E288_400.csv,176
